Token	InstrumentName	ShortName	Series	ExpiryDate	StrikePrice	OptionType	CALevel	PermittedToTrade	IssueCapital	WarningQty	FreezeQty	CreditRating	NormalMarketStatus	OddLotMarketStatus	SpotMarketStatus	AuctionMarketStatus	NormalMarketEligibility	OddLotMarketEligibility	SpotMarketEligibility	AuctionMarketEligibility	IssueRate	IssueStartDate	InterestPaymentDate	IssueMaturityDate	MarginPercentage	MinimumLotQty	LotSize	TickSize	CompanyName	ListingDate	ExpulsionDate	ReAdmissionDate	RecordDate	LowPriceRange	HighPriceRange	SecurityExpiryDate	NoDeliveryStartDate	NoDeliveryEndDate	MF	AON	ParticipantInMarketIndex	BookClsStartDate	BookClsEndDate	ExcerciseStartDate	ExcerciseEndDate	OldToken	AssetInstrument	AssetName	AssetToken	IntrinsicValue	ExtrinsicValue	ExcerciseStyle	EGM	AGM	Interest	Bonus	Rights	Dividends	ExAllowed	ExRejectionAllowed	PlAllowed	IsThisAsset	IsCorpAdjusted	LocalUpdateDatetime	DeleteFlag	Remarks	BasePrice	ExchangeCode
49392	FUTSTK	FORHEA	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				3875	0	775	5	FORTIS HEALTHCARE LIMITED					943	1152.5				3-Mon							0			0	0	0								NFO								104775	FORTIS
49393	FUTSTK	GAIL	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				129150	0	3150	1	GAIL (INDIA) LIMITED					167.56	204.8				3-Mon							0			0	0	0								NFO								18618	GAIL
49394	FUTSTK	GLEPHA	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				8625	0	375	10	GLENMARK PHARMACEUTICALS LTD					1727.9	2111.7				3-Mon							0			0	0	0								NFO								191980	GLENMARK
49395	FUTSTK	GMRINF	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				167400	0	6975	1	GMR AIRPORTS LIMITED					86.3	105.48				3-Mon							0			0	0	0								NFO								9580	GMRAIRPORT
49396	FUTSTK	GODCON	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				4000	0	500	10	GODREJ CONSUMER PRODUCTS LTD					1008	1231.8				3-Mon							0			0	0	0								NFO								111990	GODREJCP
49397	FUTSTK	GODPRO	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				2750	0	275	10	GODREJ PROPERTIES LIMITED					2100	2566.6				3-Mon							0			0	0	0								NFO								233140	GODREJPROP
49398	FUTSTK	GRASIM	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				500	0	250	10	GRASIM INDUSTRIES LIMITED					2695.2	3294				3-Mon							0			0	0	0								NFO								299210	GRASIM
49399	FUTSTK	HINAER	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				27900	0	150	10	HINDUSTAN AERONAUTICS LIMITED					4262.6	5209.8				3-Mon							0			0	0	0								NFO								473620	HAL
49400	FUTSTK	HAVIND	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				4500	0	500	10	HAVELLS INDIA LIMITED					1378.5	1684.7				3-Mon							0			0	0	0								NFO								153160	HAVELLS
49401	FUTSTK	HCLTEC	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				59850	0	350	10	HCL TECHNOLOGIES LIMITED					1408.5	1721.3				3-Mon							0			0	0	0								NFO								156490	HCLTECH
49402	FUTSTK	HDFAMC	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				6150	0	150	50	HDFC ASSET MANAGEMENT CO LTD					4909	5999				3-Mon							0			0	0	0								NFO								545400	HDFCAMC
49422	FUTSTK	HDFBAN	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				86900	0	550	5	HDFC BANK LIMITED					915.65	1119.05				3-Mon							0			0	0	0								NFO								101735	HDFCBANK
49423	FUTSTK	HDFSTA	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				14300	0	1100	5	HDFC LIFE INSURANCE COM LTD					684.25	836.25				3-Mon							0			0	0	0								NFO								76025	HDFCLIFE
49425	FUTSTK	HERHON	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				600	0	150	50	HERO MOTOCORP LIMITED					5038.5	6157.5				3-Mon							0			0	0	0								NFO								559300	HEROMOTOCO
49426	FUTSTK	HINDAL	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				35000	0	700	5	HINDALCO INDUSTRIES LIMITED					787.95	963.05				3-Mon							0			0	0	0								NFO								87550	HINDALCO
49427	FUTSTK	HINPET	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				89100	0	2025	5	HINDUSTAN PETROLEUM CORP					425.8	520.4				3-Mon							0			0	0	0								NFO								47310	HINDPETRO
49428	FUTSTK	HINLEV	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				18600	0	300	10	HINDUSTAN UNILEVER LIMITED					2246.7	2745.9				3-Mon							0			0	0	0								NFO								249630	HINDUNILVR
49429	FUTSTK	HINZIN	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				18375	0	1225	5	HINDUSTAN ZINC LTD					437.65	534.85				3-Mon							0			0	0	0								NFO								48625	HINDZINC
49430	FUTSTK	HUDCO	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				83250	0	2775	1	HOUSING URBAN DEV CO LTD HUDCO					219.2	267.92				3-Mon							0			0	0	0								NFO								24356	HUDCO
49431	FUTSTK	ICIBAN	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				84700	0	700	10	ICICI BANK LIMITED					1249.2	1526.6				3-Mon							0			0	0	0								NFO								138790	ICICIBANK
49432	FUTSTK	ICILOM	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				650	0	325	10	ICICI LOMBARD GEN INSURANCE CO					1839.9	2248.7				3-Mon							0			0	0	0								NFO								204250	ICICIGI
49435	FUTSTK	ICIPRU	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				15725	0	925	5	ICICI PRUDENTIAL LIFE INS CO					549.7	671.8				3-Mon							0			0	0	0								NFO								61075	ICICIPRULI
49436	FUTSTK	IDECEL	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				25945425	0	71475	1	VODAFONE IDEA LIMITED					8.01	9.79				3-Mon							0			0	0	0								NFO								890	IDEA
49437	FUTSTK	IDFBAN	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				1038800	0	9275	1	IDFC FIRST BANK LIMITED					72.1	88.12				3-Mon							0			0	0	0								NFO								8004	IDFCFIRSTB
49438	FUTSTK	INDEN	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				112500	0	3750	1	INDIAN ENERGY EXCHANGE LIMITED					131.67	160.93				3-Mon							0			0	0	0								NFO								14630	IEX
49442	FUTSTK	IIFHOL	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				29700	0	1650	5	IIFL FINANCE LIMITED					494.85	604.75				3-Mon							0			0	0	0								NFO								54930	IIFL
49443	FUTSTK	INDHOT	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				7000	0	1000	5	INDIAN HOTELS CO LTD					687.15	839.8				3-Mon							0			0	0	0								NFO								76345	INDHOTEL
49447	FUTSTK	INDIBA	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				7000	0	1000	5	INDIAN BANK					780.95	954.45				3-Mon							0			0	0	0								NFO								86690	INDIANB
49448	FUTSTK	INTAVI	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				4950	0	150	50	INTERGLOBE AVIATION LIMITED					5244	6409				3-Mon							0			0	0	0								NFO								582650	INDIGO
49449	FUTSTK	INDBA	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				253400	0	700	5	INDUSIND BANK LIMITED					732.6	895.4				3-Mon							0			0	0	0								NFO								81400	INDUSINDBK
49450	FUTSTK	BHAINF	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				52700	0	1700	5	INDUS TOWERS LIMITED					336.45	411.15				3-Mon							0			0	0	0								NFO								37345	INDUSTOWER
49481	FUTSTK	INFTEC	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				74400	0	400	10	INFOSYS LTD					1352.1	1652.5				3-Mon							0			0	0	0								NFO								150230	INFY
49482	FUTSTK	INOWIN	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				50050	0	3575	1	INOX WIND LIMITED					141.35	172.76				3-Mon							0			0	0	0								NFO								15694	INOXWIND
49485	FUTSTK	INDOIL	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				229125	0	4875	1	INDIAN OIL CORPORATION LIMITED					149.09	182.23				3-Mon							0			0	0	0								NFO								16566	IOC
49486	FUTSTK	INDRAI	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				43750	0	875	5	INDIAN RAIL CAT AND TOUR IRCTC					664.35	811.95				3-Mon							0			0	0	0								NFO								73815	IRCTC
49488	FUTSTK	INDREN	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				420900	0	3450	1	INDIAN RENEW. ENG.DEV. AGY LTD					139.66	170.7				3-Mon							0			0	0	0								NFO								15518	IREDA
49492	FUTSTK	INDR	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				55250	0	4250	1	INDIAN RAILWAY FIN CORP LTD					113.23	138.39				3-Mon							0			0	0	0								NFO								12570	IRFC
49493	FUTSTK	ITC	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				94400	0	1600	5	ITC LIMITED					383.75	468.95				3-Mon							0			0	0	0								NFO								42635	ITC
49494	FUTSTK	JINSP	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				5000	0	625	10	JINDAL STEEL LIMITED					977.6	1194.8				3-Mon							0			0	0	0								NFO								108530	JINDALSTEL
49495	FUTSTK	JIOFIN	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				775500	0	2350	5	JIO FINANCIAL SERVICES LIMITED					284.35	347.45				3-Mon							0			0	0	0								NFO								31590	JIOFIN
49496	FUTSTK	JSWENE	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				26000	0	1000	5	JSW ENERGY LIMITED					493.7	603.4				3-Mon							0			0	0	0								NFO								54855	JSWENERGY
49497	FUTSTK	JSWSTE	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				20250	0	675	10	JSW STEEL LIMITED					1105.8	1351.4				3-Mon							0			0	0	0								NFO								122860	JSWSTEEL
49118	FUTSTK	TATTEC	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				9502400	0	800	5	TATA TECHNOLOGIES LIMITED					632.25	772.75				1-Mon							0			0	0	0								NFO								70250	TATATECH
49119	FUTSTK	TCS	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				26884900	0	175	10	TATA CONSULTANCY SERVICES LTD					2748.9	3359.7				1-Mon							0			0	0	0								NFO								305430	TCS
49126	FUTSTK	TECMAH	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				17736600	0	600	10	TECH MAHINDRA LIMITED					1298.7	1587.1				1-Mon							0			0	0	0								NFO								144290	TECHM
49127	FUTSTK	TUBIN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				1984600	0	200	10	TUBE INVESTMENTS OF INDIA LTD					2762.7	3376.5				1-Mon							0			0	0	0								NFO								306960	TIINDIA
49130	FUTSTK	TITWAG	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				6036350	0	725	5	TITAGARH RAIL SYSTEMS LIMITED					812.8	993.4				1-Mon							0			0	0	0								NFO								90310	TITAGARH
49131	FUTSTK	TITIND	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				11223975	0	175	10	TITAN COMPANY LIMITED					3397.1	4151.9				1-Mon							0			0	0	0								NFO								377450	TITAN
49132	FUTSTK	TORPHA	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				2186500	0	250	10	TORRENT PHARMACEUTICALS LTD					3257.5	3981.3				1-Mon							0			0	0	0								NFO								361940	TORNTPHARM
49133	FUTSTK	TORPOW	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				3587625	0	375	10	TORRENT POWER LIMITED					1189.4	1453.6				1-Mon							0			0	0	0								NFO								132150	TORNTPOWER
49134	FUTSTK	TRENT	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				7895800	0	100	10	TRENT LTD					4285.7	5237.9				1-Mon							0			0	0	0								NFO								476200	TRENT
49135	FUTSTK	TVSMOT	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				9129225	0	175	10	TVS MOTOR COMPANY LIMITED					3162.6	3865.4				1-Mon							0			0	0	0								NFO								351400	TVSMOTOR
49136	FUTSTK	ULTCEM	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				2601150	0	50	100	ULTRATECH CEMENT LIMITED					10891	13311				1-Mon							0			0	0	0								NFO								1210100	ULTRACEMCO
49137	FUTSTK	UNIBAN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				81234150	0	4425	1	UNION BANK OF INDIA					128.58	157.16				1-Mon							0			0	0	0								NFO								14287	UNIONBANK
49139	FUTSTK	UNISPI	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				14218400	0	400	10	UNITED SPIRITS LIMITED					1263.8	1544.6				1-Mon							0			0	0	0								NFO								140420	UNITDSPR
49140	FUTSTK	MININD	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				3805450	0	550	10	UNO Minda Limited					1103.4	1348.6				1-Mon							0			0	0	0								NFO								122600	UNOMINDA
49150	FUTSTK	UNIP	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				34490170	0	1355	5	UPL LIMITED					654.35	799.75				1-Mon							0			0	0	0								NFO								72705	UPL
49151	FUTSTK	VARBEV	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				38469275	0	1025	5	VARUN BEVERAGES LIMITED					438.3	535.65				1-Mon							0			0	0	0								NFO								48695	VBL
49163	FUTSTK	VEDLIM	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				104497050	0	1150	5	VEDANTA LIMITED					458.3	560.1				1-Mon							0			0	0	0								NFO								50920	VEDL
49164	FUTSTK	VOLTAS	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				12234750	0	375	10	VOLTAS LTD					1241.6	1517.4				1-Mon							0			0	0	0								NFO								137950	VOLTAS
49170	FUTSTK	WIPRO	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				148968000	0	3000	1	WIPRO LTD					218.01	266.45				1-Mon							0			0	0	0								NFO								24223	WIPRO
49171	FUTSTK	YESBAN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				988078100	0	31100	1	YES BANK LIMITED					20.08	24.54				1-Mon							0			0	0	0								NFO								2231	YESBANK
49201	FUTSTK	CADHEA	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				7998300	0	900	5	ZYDUS LIFESCIENCES LIMITED					891.85	1089.95				1-Mon							0			0	0	0								NFO								99090	ZYDUSLIFE
49224	FUTIDX	CNXBAN	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				11310	0	30	20	NIFTY BANK					53216.8	65042.4				3-Mon							0			0	0	0								NFO								5912960	NIFTY BANK
49225	FUTIDX	NIFFIN	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				0	0	60	10	NIFTY FINANCIAL SERVICES INDEX					25007.6	30564.8				3-Mon							0			0	0	0								NFO								2776250	NIFTY FINANCIAL
49226	FUTIDX	NIFSEL	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				1200	0	120	5	NIFTY MIDCAP SELECT					12276	15004				3-Mon							0			0	0	0								NFO								1364000	NIFTY MIDCAP
49229	FUTIDX	NIFTY	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				86970	0	65	10	NIFTY 50					23747.2	29024.2				3-Mon							0			0	0	0								NFO								2638570	NIFTY 50
49234	FUTIDX	NIFNEX	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				0	0	25	20	NIFTY NEXT 50					64019.6	78246				3-Mon							0			0	0	0								NFO								7107200	NIFTY NEXT 50
49235	FUTSTK	IIFWEA	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				0	0	500	10	360 ONE WAM LIMITED					1022.8	1250				3-Mon							0			0	0	0								NFO								113540	360ONE
49236	FUTSTK	ABB	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				1500	0	125	50	ABB INDIA LIMITED					4823	5894				3-Mon							0			0	0	0								NFO								535350	ABB
49237	FUTSTK	ADICAP	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				83700	0	3100	5	ADITYA BIRLA CAPITAL LIMITED					299.85	366.45				3-Mon							0			0	0	0								NFO								33315	ABCAPITAL
49239	FUTSTK	ADATRA	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				7425	0	675	5	ADANI ENERGY SOLUTIONS LIMITED					887.1	1084.2				3-Mon							0			0	0	0								NFO								98565	ADANIENSOL
49240	FUTSTK	ADAENT	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				5100	0	300	10	ADANI ENTERPRISES LIMITED					2315.7	2830.3				3-Mon							0			0	0	0								NFO								257300	ADANIENT
49241	FUTSTK	ADAGRE	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				24000	0	600	10	ADANI GREEN ENERGY LTD					1044.5	1276.5				3-Mon							0			0	0	0								NFO								116050	ADANIGREEN
49242	FUTSTK	ADAPOR	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				16625	0	475	10	ADANI PORT AND SPECIAL ECONO					1335.3	1631.9				3-Mon							0			0	0	0								NFO								148360	ADANIPORTS
49259	FUTSTK	ALKLAB	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				0	0	125	50	ALKEM LABORATORIES LIMITED					5047.5	6168.5				3-Mon							0			0	0	0								NFO								560300	ALKEM
49260	FUTSTK	AMBEN	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				2700	0	100	50	AMBER ENTERPRISES INDIA LTD					6995.5	8549.5				3-Mon							0			0	0	0								NFO								777250	AMBER
49263	FUTSTK	AMBCE	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				18900	0	1050	5	AMBUJA CEMENTS LTD					521.1	636.85				3-Mon							0			0	0	0								NFO								57895	AMBUJACEM
49265	FUTSTK	ANGBRO	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				7250	0	250	10	ANGEL ONE LIMITED					2295.8	2805.8				3-Mon							0			0	0	0								NFO								254850	ANGELONE
49266	FUTSTK	APLAPO	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				3850	0	350	10	APL APOLLO TUBES LIMITED					1635	1998.2				3-Mon							0			0	0	0								NFO								181660	APLAPOLLO
49267	FUTSTK	APOHOS	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				375	0	125	50	APOLLO HOSPITALS ENTERPRISES L					7134	8719				3-Mon							0			0	0	0								NFO								792650	APOLLOHOSP
49269	FUTSTK	ASHLEY	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				325000	0	5000	1	ASHOK LEYLAND LTD					121.91	149.01				3-Mon							0			0	0	0								NFO								13546	ASHOKLEY
49270	FUTSTK	ASIPAI	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				5500	0	250	10	ASIAN PAINTS INDIA LTD					2310.5	2823.9				3-Mon							0			0	0	0								NFO								256720	ASIANPAINT
49277	FUTSTK	ASTPOL	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				1275	0	425	10	ASTRAL LIMITED					1338.3	1635.5				3-Mon							0			0	0	0								NFO								148560	ASTRAL
49278	FUTSTK	AUSMA	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				20000	0	1000	5	AU SMALL FINANCE BANK LTD					802.35	980.65				3-Mon							0			0	0	0								NFO								89070	AUBANK
49279	FUTSTK	AURPHA	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				0	0	550	10	AUROBINDO PHARMA LTD					1007.1	1230.9				3-Mon							0			0	0	0								NFO								111810	AUROPHARMA
49282	FUTSTK	AXIBAN	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				7500	0	625	10	AXIS BANK LIMITED					1137.3	1389.9				3-Mon							0			0	0	0								NFO								126360	AXISBANK
49303	FUTSTK	BAAUTO	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				975	0	75	50	BAJAJ AUTO LIMITED					8104	9904				3-Mon							0			0	0	0								NFO								900400	BAJAJ-AUTO
49304	FUTSTK	BAFINS	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				1500	0	250	10	BAJAJ FINSERV LIMITED					1931.7	2360.9				3-Mon							0			0	0	0								NFO								214450	BAJAJFINSV
49305	FUTSTK	BAJFI	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				16500	0	750	5	BAJAJ FINANCE LIMITED					961.3	1174.9				3-Mon							0			0	0	0								NFO								106705	BAJFINANCE
49306	FUTSTK	BANBAN	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				151200	0	3600	1	BANDHAN BANK LIMITED					155.19	189.67				3-Mon							0			0	0	0								NFO								17243	BANDHANBNK
49307	FUTSTK	BANBAR	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				70200	0	2925	5	BANK OF BARODA					250.3	305.9				3-Mon							0			0	0	0								NFO								27810	BANKBARODA
49308	FUTSTK	BANIND	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				62400	0	5200	1	BANK OF INDIA					127.52	155.86				3-Mon							0			0	0	0								NFO								14169	BANKINDIA
49310	FUTSTK	BHADYN	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				350	0	350	10	BHARAT DYNAMICS LIMITED					1384.1	1691.5				3-Mon							0			0	0	0								NFO								153650	BDL
49312	FUTSTK	BHAELE	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				163875	0	1425	5	BHARAT ELECTRONICS LTD					375.3	458.65				3-Mon							0			0	0	0								NFO								41695	BEL
49317	FUTSTK	BHAFOR	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				26000	0	500	10	BHARAT FORGE LIMITED					1171.5	1431.7				3-Mon							0			0	0	0								NFO								130160	BHARATFORG
49318	FUTSTK	BHAAIR	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				21850	0	475	10	BHARTI AIRTEL LTD					1895.4	2316.6				3-Mon							0			0	0	0								NFO								210600	BHARTIARTL
49319	FUTSTK	BHEL	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				301875	0	2625	1	BHARAT HEAVY ELECTRICALS LTD					239.19	292.35				3-Mon							0			0	0	0								NFO								26577	BHEL
49320	FUTSTK	BIOCON	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				62500	0	2500	5	BIOCON LIMITED					346.25	423.15				3-Mon							0			0	0	0								NFO								38470	BIOCON
49323	FUTSTK	BLUSTA	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				0	0	325	10	BLUE STAR LTD					1792.1	2190.3				3-Mon							0			0	0	0								NFO								198950	BLUESTARCO
49324	FUTSTK	BOSLIM	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				400	0	25	500	BOSCH LIMITED					33995	41545				3-Mon							0			0	0	0								NFO								3773500	BOSCHLTD
49325	FUTSTK	BHAPET	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				47400	0	1975	5	BHARAT PETROLEUM CORPN LTD					322.05	393.55				3-Mon							0			0	0	0								NFO								35780	BPCL
49326	FUTSTK	BRIIND	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				125	0	125	50	BRITANNIA INDUSTRIES LTD					5366	6558				3-Mon							0			0	0	0								NFO								596200	BRITANNIA
49327	FUTSTK	BSE	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				29250	0	375	10	BSE LIMITED					2238	2735.2				3-Mon							0			0	0	0								NFO								248660	BSE
49328	FUTSTK	COMAGE	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				5550	0	150	10	COMPUTER AGE MANAGEMENT SERV					3600.9	4400.9				3-Mon							0			0	0	0								NFO								400090	CAMS
49329	FUTSTK	CANBAN	FUTURE	01/27/26	0	XX	0	0	0	0	0		0	0	0	0					0				627750	0	6750	1	CANARA BANK					121.73	148.78				3-Mon							0			0	0	0								NFO								13525	CANBK
48891	FUTSTK	MARLIM	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				27658800	0	1200	5	MARICO LIMITED					653.65	798.85				1-Mon							0			0	0	0								NFO								72625	MARICO
48892	FUTSTK	MARUTI	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				2608000	0	50	100	MARUTI SUZUKI INDIA LTD					14676	17936				1-Mon							0			0	0	0								NFO								1630600	MARUTI
48896	FUTSTK	MAXHEA	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				15773625	0	525	10	MAX HEALTHCARE INSTITUTE LTD					1066.6	1303.6				1-Mon							0			0	0	0								NFO								118510	MAXHEALTH
48897	FUTSTK	MAZDOC	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				4562250	0	175	10	MAZAGON DOCK SHIPBUILDERS LTD					2475.5	3025.5				1-Mon							0			0	0	0								NFO								275050	MAZDOCK
48898	FUTSTK	MCX	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				2684125	0	125	50	MULTI COMMODITY EXCHANGE					8226	10053				1-Mon							0			0	0	0								NFO								913950	MCX
48901	FUTSTK	MAXFIN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				6256400	0	400	10	MAX FINANCIAL SERVICES LIMITED					1405.9	1718.3				1-Mon							0			0	0	0								NFO								156210	MFSL
48902	FUTSTK	MOTSUM	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				165699450	0	6150	1	SAMVARDHANA MOTHERSON INT LTD					96.58	118.04				1-Mon							0			0	0	0								NFO								10731	MOTHERSON
48904	FUTSTK	MPHLIM	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				4246550	0	275	10	MPHASIS LIMITED					2618.8	3200.6				1-Mon							0			0	0	0								NFO								290970	MPHASIS
48910	FUTSTK	MUTFIN	FUTURE	11/25/25	0	XX	0	0	0	0	0		0	0	0	0					0				2757975	0	275	10	MUTHOOT FINANCE LIMITED					2877.8	3517.2				1-Mon							0			0	0	0								NFO								319750	MUTHOOTFIN
