INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,KPITTECH  ,30/12/2025,00001235.30,00001244.50,00001219.40,00001227.90,000000000335600,      101521560.00,            82400,              206,              171
FUTSTK    ,KPITTECH  ,27/01/2026,00001238.00,00001244.10,00001225.00,00001225.00,000000000025500,        7861352.50,             6375,              015,              015
FUTSTK    ,ABCAPITAL ,25/11/2025,00000331.45,00000335.30,00000329.50,00000332.15,000000077503100,     1479384480.00,          4451600,             1436,             1268
FUTSTK    ,ABCAPITAL ,30/12/2025,00000333.75,00000337.00,00000332.20,00000334.45,000000001497300,      108868745.00,           325500,              105,              097
FUTSTK    ,ABCAPITAL ,27/01/2026,00000336.80,00000337.20,00000334.60,00000336.25,000000000322400,        6246035.00,            18600,              006,              006
FUTSTK    ,ADANIENSOL,25/11/2025,00001027.80,00001053.75,00001018.10,00001025.00,000000019697175,     3431350991.25,          3320325,             4919,             4113
FUTSTK    ,ADANIENSOL,30/12/2025,00001044.00,00001059.25,00001025.00,00001032.25,000000000283500,      244353476.25,           234900,              348,              318
FUTSTK    ,ADANIENSOL,27/01/2026,00001047.00,00001063.60,00001035.05,00001040.10,000000000051975,       30413677.50,            29025,              043,              033
FUTSTK    ,ADANIENT  ,25/11/2025,00002502.80,00002555.90,00002487.60,00002519.30,000000011435700,    17213015670.00,          6811500,            22705,            18427
FUTSTK    ,ADANIENT  ,30/12/2025,00002509.60,00002564.80,00002500.00,00002529.50,000000000838800,     1574147940.00,           620100,             2067,             1723
FUTSTK    ,ADANIENT  ,27/01/2026,00002525.00,00002575.00,00002512.50,00002543.40,000000000057900,      136919760.00,            53700,              179,              166
FUTSTK    ,ADANIGREEN,25/11/2025,00001070.60,00001107.60,00001061.20,00001071.70,000000022146600,     6464770080.00,          5962800,             9938,             7953
FUTSTK    ,ADANIGREEN,30/12/2025,00001099.30,00001114.20,00001069.00,00001078.50,000000001159200,      827111580.00,           759000,             1265,             1146
FUTSTK    ,ADANIGREEN,27/01/2026,00001099.20,00001120.00,00001076.50,00001086.10,000000000165600,       77002680.00,            70200,              117,              108
FUTSTK    ,ADANIPORTS,25/11/2025,00001504.90,00001528.00,00001501.40,00001515.50,000000023496825,     7107654235.00,          4689675,             9873,             7985
FUTSTK    ,ADANIPORTS,30/12/2025,00001519.70,00001537.60,00001513.20,00001525.00,000000001338550,      775259232.50,           508250,             1070,             1002
FUTSTK    ,ADANIPORTS,27/01/2026,00001527.60,00001545.00,00001526.20,00001534.70,000000000131100,       71448360.00,            46550,              098,              093
FUTSTK    ,ALKEM     ,25/11/2025,00005800.00,00005802.00,00005623.50,00005740.00,000000001803250,     3880359500.00,           679250,             5434,             3977
FUTSTK    ,ALKEM     ,30/12/2025,00005841.50,00005841.50,00005660.50,00005778.50,000000000046375,      141060250.00,            24500,              196,              195
FUTSTK    ,ALKEM     ,27/01/2026,00005765.00,00005833.00,00005757.50,00005757.50,000000000001875,        3613937.50,              625,              005,              005
FUTSTK    ,AMBUJACEM ,25/11/2025,00000563.75,00000565.60,00000559.35,00000564.05,000000047701500,     1868652030.00,          3316950,             3159,             2391
FUTSTK    ,AMBUJACEM ,30/12/2025,00000565.30,00000569.25,00000565.00,00000567.85,000000001866900,      388426395.00,           684600,              652,              510
FUTSTK    ,AMBUJACEM ,27/01/2026,00000568.25,00000571.75,00000568.25,00000571.55,000000000244650,       38917987.50,            68250,              065,              059
FUTSTK    ,APLAPOLLO ,25/11/2025,00001765.00,00001780.00,00001739.30,00001770.70,000000007092400,     1403484635.00,           795900,             2274,             1746
FUTSTK    ,APLAPOLLO ,30/12/2025,00001770.00,00001790.00,00001754.00,00001780.80,000000000093100,       90525645.00,            51100,              146,              135
FUTSTK    ,APLAPOLLO ,27/01/2026,00001774.00,00001800.00,00001769.30,00001800.00,000000000004550,        4998665.00,             2800,              008,              008
FUTSTK    ,APOLLOHOSP,25/11/2025,00007460.50,00007484.00,00007396.50,00007437.00,000000002826750,     1688423062.50,           227125,             1817,             1697
FUTSTK    ,APOLLOHOSP,30/12/2025,00007490.00,00007526.00,00007438.00,00007487.00,000000000151250,      190789625.00,            25500,              204,              197
FUTSTK    ,APOLLOHOSP,27/01/2026,00007574.50,00007574.50,00007500.00,00007534.50,000000000017125,       23505687.50,             3125,              025,              025
FUTSTK    ,ASHOKLEY  ,25/11/2025,00000149.68,00000152.19,00000147.25,00000147.77,000000126855000,     5129695600.00,         34410000,             6882,             6328
FUTSTK    ,ASHOKLEY  ,30/12/2025,00000148.64,00000151.00,00000146.01,00000146.45,000000024830000,     1423915150.00,          9650000,             1930,             1729
FUTSTK    ,ASHOKLEY  ,27/01/2026,00000148.70,00000149.23,00000145.50,00000145.98,000000000990000,       88906600.00,           605000,              121,              114
FUTSTK    ,ASIANPAINT,25/11/2025,00002867.10,00002905.40,00002860.40,00002898.80,000000013229750,     8554023950.00,          2956500,            11826,             9535
FUTSTK    ,ASIANPAINT,30/12/2025,00002882.60,00002918.90,00002882.30,00002913.10,000000000999250,     1775010000.00,           610250,             2441,             1426
FUTSTK    ,ASIANPAINT,27/01/2026,00002900.00,00002933.50,00002900.00,00002928.20,000000000082000,      121421175.00,            41500,              166,              136
FUTSTK    ,ASTRAL    ,25/11/2025,00001550.00,00001558.00,00001509.40,00001516.90,000000007801300,     2544249665.00,          1667275,             3923,             3372
FUTSTK    ,ASTRAL    ,30/12/2025,00001557.00,00001557.00,00001516.60,00001522.40,000000000391425,      405887410.00,           265200,              624,              528
FUTSTK    ,ASTRAL    ,27/01/2026,00001556.90,00001556.90,00001525.00,00001529.20,000000000039100,       32023622.50,            20825,              049,              046
FUTSTK    ,AUBANK    ,25/11/2025,00000887.00,00000895.95,00000884.05,00000893.95,000000015200000,     1784089550.00,          2000000,             2000,             1823
FUTSTK    ,AUBANK    ,30/12/2025,00000892.45,00000901.10,00000890.10,00000899.35,000000000625000,      261033650.00,           291000,              291,              213
FUTSTK    ,AUBANK    ,27/01/2026,00000901.85,00000902.30,00000898.00,00000902.05,000000000101000,        8113100.00,             9000,              009,              008
FUTSTK    ,AUROPHARMA,25/11/2025,00001209.20,00001235.80,00001203.70,00001228.90,000000023161050,     5119211735.00,          4183300,             7606,             5857
FUTSTK    ,AUROPHARMA,30/12/2025,00001213.00,00001243.00,00001213.00,00001237.40,000000000244750,      342049455.00,           277750,              505,              448
FUTSTK    ,AUROPHARMA,27/01/2026,00001234.00,00001249.60,00001232.00,00001246.40,000000000032450,       21154210.00,            17050,              031,              026
FUTSTK    ,AXISBANK  ,25/11/2025,00001227.80,00001247.90,00001224.10,00001243.60,000000074611250,    11035001000.00,          8901250,            14242,            11546
FUTSTK    ,AXISBANK  ,30/12/2025,00001233.30,00001255.00,00001233.20,00001252.00,000000004249375,      781158187.50,           626250,             1002,              958
FUTSTK    ,AXISBANK  ,27/01/2026,00001244.30,00001261.60,00001242.10,00001259.60,000000000217500,      103615187.50,            82500,              132,              126
FUTSTK    ,OBEROIRLTY,25/11/2025,00001731.00,00001766.40,00001731.00,00001759.30,000000004386900,      603407210.00,           344050,              983,              926
FUTSTK    ,OBEROIRLTY,30/12/2025,00001739.30,00001756.40,00001729.90,00001749.10,000000000256900,       75617430.00,            43400,              124,              111
FUTSTK    ,OBEROIRLTY,27/01/2026,00001759.00,00001759.00,00001751.20,00001751.20,000000000021350,        1228570.00,              700,              002,              002
FUTSTK    ,OFSS      ,25/11/2025,00008300.00,00008308.50,00008165.00,00008241.00,000000001342350,     1341026212.50,           162750,             2170,             1778
FUTSTK    ,OFSS      ,30/12/2025,00008225.00,00008342.00,00008205.00,00008286.50,000000000075300,      287068162.50,            34650,              462,              379
FUTSTK    ,OFSS      ,27/01/2026,00008312.50,00008385.50,00008242.00,00008323.50,000000000009600,       28731037.50,             3450,              046,              041
FUTSTK    ,OIL       ,25/11/2025,00000433.40,00000436.00,00000428.00,00000431.60,000000012082000,     1671583130.00,          3864000,             2760,             2064
FUTSTK    ,OIL       ,30/12/2025,00000436.40,00000437.80,00000430.00,00000433.70,000000000688800,      357626290.00,           823200,              588,              369
FUTSTK    ,OIL       ,27/01/2026,00000437.40,00000439.00,00000434.30,00000435.90,000000000057400,        9164050.00,            21000,              015,              014
FUTSTK    ,ONGC      ,25/11/2025,00000247.20,00000250.35,00000245.80,00000248.15,000000092585250,     3078848925.00,         12397500,             5510,             4452
FUTSTK    ,ONGC      ,30/12/2025,00000248.45,00000252.00,00000247.75,00000249.70,000000003627000,      323443912.50,          1293750,              575,              536
FUTSTK    ,ONGC      ,27/01/2026,00000250.50,00000253.50,00000250.00,00000251.20,000000000391500,       61654950.00,           245250,              109,              093
FUTSTK    ,RBLBANK   ,25/11/2025,00000316.30,00000320.70,00000315.40,00000319.35,000000072609075,     1893225671.25,          5953125,             1875,             1401
FUTSTK    ,RBLBANK   ,30/12/2025,00000319.10,00000322.85,00000317.50,00000321.10,000000001838325,      184871995.00,           577850,              182,              161
FUTSTK    ,RBLBANK   ,27/01/2026,00000321.75,00000321.75,00000320.85,00000320.85,000000000082550,        3061493.75,             9525,              003,              003
FUTSTK    ,RECLTD    ,25/11/2025,00000358.50,00000363.50,00000357.00,00000359.05,000000097130775,     3505829377.50,          9741000,             7640,             6123
FUTSTK    ,RECLTD    ,30/12/2025,00000361.70,00000365.80,00000359.35,00000361.40,000000008379300,      972940833.75,          2686425,             2107,             1882
FUTSTK    ,RECLTD    ,27/01/2026,00000364.65,00000367.85,00000361.80,00000363.95,000000001310400,      107471630.00,           295400,              211,              195
FUTSTK    ,RVNL      ,25/11/2025,00000313.65,00000325.50,00000312.50,00000321.90,000000033522500,     3083097806.25,          9631875,             7005,             5631
FUTSTK    ,RVNL      ,30/12/2025,00000308.60,00000320.00,00000308.30,00000316.50,000000008104250,      876832756.25,          2789875,             2029,             1521
FUTSTK    ,RVNL      ,27/01/2026,00000307.50,00000316.20,00000307.00,00000314.25,000000000947025,       98030507.50,           314150,              206,              179
FUTSTK    ,NATIONALUM,25/11/2025,00000263.70,00000267.74,00000261.00,00000263.59,000000069450000,     2952263137.50,         11208750,             2989,             2592
FUTSTK    ,NATIONALUM,30/12/2025,00000265.28,00000269.00,00000262.33,00000265.31,000000002812500,      324542775.00,          1226250,              327,              293
FUTSTK    ,NATIONALUM,27/01/2026,00000267.46,00000268.84,00000263.92,00000266.16,000000000502500,       76656487.50,           288750,              077,              075
FUTSTK    ,NAUKRI    ,25/11/2025,00001335.00,00001353.30,00001310.20,00001322.10,000000009041250,     1542770662.50,          1162125,             3099,             2911
FUTSTK    ,NAUKRI    ,30/12/2025,00001355.70,00001363.10,00001319.70,00001330.80,000000000287625,      291697912.50,           218250,              582,              526
FUTSTK    ,NAUKRI    ,27/01/2026,00001361.00,00001366.50,00001330.00,00001339.00,000000000036000,       26160300.00,            19500,              052,              051
FUTSTK    ,NBCC      ,25/11/2025,00000109.97,00000116.80,00000108.23,00000114.40,000000077915500,     6556419220.00,         57882500,             8905,             7402
FUTSTK    ,NBCC      ,30/12/2025,00000110.00,00000117.55,00000109.01,00000115.24,000000006448000,      936090480.00,          8235500,             1267,             1127
FUTSTK    ,NBCC      ,27/01/2026,00000111.00,00000118.00,00000110.25,00000115.65,000000000539500,       81170960.00,           708500,              109,              093
FUTSTK    ,NCC       ,25/11/2025,00000184.00,00000186.28,00000182.48,00000184.76,000000020887200,      652567779.00,          3534300,             1309,             1142
FUTSTK    ,NCC       ,30/12/2025,00000186.11,00000187.48,00000183.41,00000186.06,000000003177900,      203857398.00,          1096200,              406,              390
FUTSTK    ,NESTLEIND ,25/11/2025,00001279.00,00001280.70,00001264.10,00001273.20,000000016062000,     1422496500.00,          1118500,             2237,             2071
FUTSTK    ,NESTLEIND ,30/12/2025,00001281.90,00001289.00,00001273.10,00001281.60,000000000531500,      142114050.00,           111000,              222,              192
FUTSTK    ,NESTLEIND ,27/01/2026,00001290.80,00001291.70,00001285.60,00001288.00,000000000040500,        5798950.00,             4500,              009,              009
FUTSTK    ,NHPC      ,25/11/2025,00000081.73,00000081.75,00000080.30,00000080.61,000000061030400,      810410176.00,         10016000,             1565,             1513
FUTSTK    ,NHPC      ,30/12/2025,00000082.00,00000082.27,00000080.81,00000081.10,000000004435200,      276897856.00,          3398400,              531,              503
FUTSTK    ,NHPC      ,27/01/2026,00000082.41,00000082.41,00000081.47,00000081.78,000000000614400,       19927168.00,           243200,              038,              036
FUTSTK    ,NMDC      ,25/11/2025,00000076.99,00000077.45,00000075.81,00000076.83,000000299085750,     3154787730.00,         41175000,             6100,             4764
FUTSTK    ,NMDC      ,30/12/2025,00000077.02,00000077.62,00000076.31,00000077.18,000000025555500,      991881855.00,         12906000,             1912,             1501
FUTSTK    ,NMDC      ,27/01/2026,00000077.56,00000077.92,00000076.83,00000077.68,000000001613250,       26105962.50,           337500,              050,              042
FUTSTK    ,NTPC      ,25/11/2025,00000327.45,00000329.90,00000326.45,00000328.75,000000092956500,     2567743275.00,          7821000,             5214,             4602
FUTSTK    ,NTPC      ,30/12/2025,00000329.35,00000332.00,00000328.75,00000331.10,000000005512500,      344690250.00,          1042500,              695,              558
FUTSTK    ,NTPC      ,27/01/2026,00000332.05,00000333.80,00000331.00,00000333.00,000000000948000,       45874200.00,           138000,              092,              079
FUTSTK    ,NUVAMA    ,25/11/2025,00007243.00,00007439.00,00007243.00,00007347.50,000000000325125,      713309175.00,            97200,             1296,             1097
FUTSTK    ,NUVAMA    ,30/12/2025,00007447.00,00007456.00,00007326.00,00007375.50,000000000021075,       43699537.50,             5925,              079,              066
FUTSTK    ,NYKAA     ,25/11/2025,00000256.54,00000261.90,00000255.23,00000260.58,000000061840625,     2229777125.00,          8612500,             2756,             2552
FUTSTK    ,NYKAA     ,30/12/2025,00000254.71,00000259.69,00000253.50,00000258.53,000000002775000,      307393750.00,          1196875,              383,              333
FUTSTK    ,NYKAA     ,27/01/2026,00000254.63,00000256.87,00000253.96,00000254.05,000000000209375,        3185968.75,            12500,              004,              004
FUTSTK    ,TATACONSUM,25/11/2025,00001143.20,00001164.90,00001143.20,00001159.20,000000013902350,     1406611415.00,          1214400,             2208,             1964
FUTSTK    ,TATACONSUM,30/12/2025,00001160.60,00001172.00,00001160.60,00001166.30,000000000430100,       87849355.00,            75350,              137,              133
FUTSTK    ,TATACONSUM,27/01/2026,00001170.00,00001176.00,00001170.00,00001176.00,000000000033000,        1934845.00,             1650,              003,              003
FUTSTK    ,TATAELXSI ,25/11/2025,00005312.00,00005312.50,00005251.00,00005284.50,000000002520600,     1192043750.00,           225900,             2259,             1913
FUTSTK    ,TATAELXSI ,30/12/2025,00005282.50,00005309.50,00005235.00,00005277.00,000000000433000,      630484700.00,           119700,             1197,              884
FUTSTK    ,TATAELXSI ,27/01/2026,00005277.00,00005312.00,00005252.00,00005277.50,000000000041600,       48049700.00,             9100,              091,              076
FUTSTK    ,TATAPOWER ,25/11/2025,00000389.15,00000391.45,00000386.25,00000389.65,000000057940550,     3037470947.50,          7811150,             5387,             4477
FUTSTK    ,TATAPOWER ,30/12/2025,00000391.40,00000393.90,00000389.00,00000392.15,000000003075450,      547692840.00,          1399250,              965,              921
FUTSTK    ,TATAPOWER ,27/01/2026,00000393.50,00000396.10,00000391.60,00000394.85,000000000510400,       55989865.00,           142100,              098,              092
FUTSTK    ,TATASTEEL ,25/11/2025,00000177.48,00000177.79,00000172.49,00000174.46,000000240960500,    11859673815.00,         68079000,            12378,            10570
FUTSTK    ,TATASTEEL ,30/12/2025,00000178.19,00000178.19,00000173.55,00000175.61,000000025393500,     1810276655.00,         10323500,             1877,             1708
FUTSTK    ,TATASTEEL ,27/01/2026,00000177.56,00000177.75,00000175.50,00000176.65,000000003470500,      300407580.00,          1705000,              310,              309
FUTSTK    ,TATATECH  ,25/11/2025,00000690.75,00000690.75,00000675.70,00000681.40,000000009600800,     1200846400.00,          1760000,             2200,             1868
FUTSTK    ,TATATECH  ,30/12/2025,00000689.60,00000691.05,00000678.50,00000684.45,000000001627200,      511927320.00,           747200,              934,              744
FUTSTK    ,TATATECH  ,27/01/2026,00000693.35,00000693.90,00000682.90,00000688.00,000000000088800,       23685400.00,            34400,              043,              042
FUTSTK    ,TECHM     ,25/11/2025,00001445.10,00001452.50,00001425.10,00001441.00,000000020014200,     2758775940.00,          1917600,             3196,             2932
FUTSTK    ,TECHM     ,30/12/2025,00001454.90,00001458.00,00001435.00,00001451.20,000000000870600,      379238280.00,           262200,              437,              414
FUTSTK    ,TECHM     ,27/01/2026,00001459.00,00001466.00,00001443.00,00001461.90,000000000085200,       43713540.00,            30000,              050,              049
FUTSTK    ,TIINDIA   ,25/11/2025,00003042.50,00003080.00,00003021.60,00003069.10,000000002015200,      723442640.00,           236400,             1182,             1120
FUTSTK    ,TIINDIA   ,30/12/2025,00003088.00,00003094.10,00003044.80,00003088.00,000000000035800,       46087120.00,            15000,              075,              066
FUTSTK    ,TIINDIA   ,27/01/2026,00003110.50,00003110.50,00003084.00,00003103.00,000000000002800,        4331920.00,             1400,              007,              007
FUTSTK    ,TITAGARH  ,25/11/2025,00000855.00,00000888.00,00000853.70,00000870.00,000000006148000,     2306762587.50,          2644075,             3647,             3080
FUTSTK    ,TITAGARH  ,30/12/2025,00000862.25,00000890.00,00000862.25,00000871.70,000000000567675,      268502372.50,           307400,              424,              389
FUTSTK    ,TITAN     ,25/11/2025,00003841.10,00003859.20,00003812.20,00003833.40,000000009749950,     2643273552.50,           689500,             3940,             3295
FUTSTK    ,TITAN     ,30/12/2025,00003865.00,00003885.80,00003839.40,00003858.30,000000000327950,      232736437.50,            60375,              345,              327
FUTSTK    ,TITAN     ,27/01/2026,00003879.70,00003880.00,00003865.80,00003874.10,000000000048475,       18975162.50,             4900,              028,              025
FUTSTK    ,TMPV      ,25/11/2025,00000399.50,00000400.50,00000389.00,00000392.85,000000053504000,     6100096960.00,         15501600,            19377,            16254
FUTSTK    ,TMPV      ,30/12/2025,00000400.05,00000402.35,00000391.40,00000394.95,000000007521600,     1468566520.00,          3707200,             4634,             3635
FUTSTK    ,TMPV      ,27/01/2026,00000404.40,00000404.55,00000393.80,00000397.65,000000001311200,      178704760.00,           448800,              561,              526
FUTSTK    ,TORNTPHARM,25/11/2025,00003876.20,00003882.30,00003816.20,00003849.10,000000002249000,     1885553000.00,           489750,             1959,             1678
FUTSTK    ,TORNTPHARM,30/12/2025,00003887.80,00003904.70,00003845.00,00003879.40,000000000029250,       73568200.00,            19000,              076,              075
FUTSTK    ,TORNTPHARM,27/01/2026,00003910.00,00003910.00,00003897.00,00003897.00,000000000000750,        1951750.00,              500,              002,              002
FUTSTK    ,TORNTPOWER,25/11/2025,00001281.10,00001314.00,00001281.10,00001307.30,000000003595500,     1463266537.50,          1128000,             3008,             2387
FUTSTK    ,TORNTPOWER,30/12/2025,00001297.40,00001322.20,00001291.20,00001315.80,000000000166500,       99427162.50,            76125,              203,              192
FUTSTK    ,TORNTPOWER,27/01/2026,00001304.80,00001327.00,00001304.80,00001322.30,000000000023375,        7819745.00,             5950,              014,              013
FUTSTK    ,TVSMOTOR  ,25/11/2025,00003441.30,00003474.40,00003381.00,00003399.10,000000008528100,     4317681637.50,          1266125,             7235,             6075
FUTSTK    ,TVSMOTOR  ,30/12/2025,00003470.00,00003495.00,00003403.00,00003421.30,000000000159775,      368750935.00,           107450,              614,              594
FUTSTK    ,TVSMOTOR  ,27/01/2026,00003504.20,00003515.00,00003425.00,00003443.00,000000000019600,       32608292.50,             9450,              054,              054
FUTSTK    ,ULTRACEMCO,25/11/2025,00011956.00,00011959.00,00011802.00,00011889.00,000000002380500,     2681601550.00,           225800,             4516,             3968
FUTSTK    ,ULTRACEMCO,30/12/2025,00012018.00,00012034.00,00011884.00,00011970.00,000000000117750,      411827750.00,            34450,              689,              570
FUTSTK    ,ULTRACEMCO,27/01/2026,00012060.00,00012060.00,00011970.00,00012021.00,000000000005600,        9014200.00,              750,              015,              015
FUTSTK    ,UNIONBANK ,25/11/2025,00000152.65,00000154.25,00000151.93,00000153.32,000000080858025,     1968441647.25,         12863475,             2907,             2505
FUTSTK    ,UNIONBANK ,30/12/2025,00000153.35,00000155.11,00000153.00,00000154.35,000000007597725,      465133122.75,          3017850,              682,              529
FUTSTK    ,UNIONBANK ,27/01/2026,00000154.86,00000155.50,00000154.00,00000155.02,000000001062000,       31531797.75,           203550,              046,              046
FUTSTK    ,UNITDSPR  ,25/11/2025,00001429.90,00001435.90,00001413.10,00001434.20,000000014626000,     1449154520.00,          1015200,             2538,             2193
FUTSTK    ,UNITDSPR  ,30/12/2025,00001431.30,00001445.00,00001426.40,00001443.50,000000000313200,      162772760.00,           113200,              283,              234
FUTSTK    ,UNITDSPR  ,27/01/2026,00001445.00,00001454.00,00001444.30,00001453.10,000000000046400,       11610160.00,             8000,              020,              016
FUTSTK    ,UNOMINDA  ,25/11/2025,00001311.50,00001316.00,00001296.00,00001310.60,000000004543000,      628447380.00,           480700,              874,              849
FUTSTK    ,UNOMINDA  ,30/12/2025,00001316.00,00001321.20,00001304.40,00001316.30,000000000105050,       32515340.00,            24750,              045,              045
FUTSTK    ,UNOMINDA  ,27/01/2026,00001317.30,00001327.00,00001317.30,00001319.70,000000000008250,        6549840.00,             4950,              009,              008
FUTSTK    ,UPL       ,25/11/2025,00000761.00,00000767.15,00000756.90,00000761.55,000000033206985,     2121851884.25,          2785880,             2056,             1599
FUTSTK    ,UPL       ,30/12/2025,00000762.15,00000771.00,00000761.00,00000765.35,000000001010830,      311607317.50,           407855,              301,              236
FUTSTK    ,UPL       ,27/01/2026,00000773.50,00000773.50,00000766.65,00000770.20,000000000040650,       14598295.75,            18970,              014,              014
FUTSTK    ,WIPRO     ,25/11/2025,00000245.96,00000246.02,00000242.62,00000244.57,000000135480000,     4277592840.00,         17550000,             5850,             4052
FUTSTK    ,WIPRO     ,30/12/2025,00000245.09,00000245.51,00000242.46,00000243.88,000000017922000,     2074882380.00,          8526000,             2842,             1513
FUTSTK    ,WIPRO     ,27/01/2026,00000244.50,00000245.07,00000242.50,00000244.25,000000001509000,      187745760.00,           771000,              257,              235
FUTSTK    ,FEDERALBNK,25/11/2025,00000235.86,00000237.72,00000235.58,00000237.09,000000063550000,     1725273550.00,          7285000,             1457,             1369
FUTSTK    ,FEDERALBNK,30/12/2025,00000236.74,00000238.95,00000236.74,00000238.45,000000002170000,      196481350.00,           825000,              165,              163
FUTSTK    ,FEDERALBNK,27/01/2026,00000239.27,00000239.99,00000238.70,00000239.64,000000000270000,       17952150.00,            75000,              015,              015
FUTSTK    ,FORTIS    ,25/11/2025,00000948.00,00000953.30,00000932.60,00000938.10,000000011897025,     2867738622.50,          3052725,             3939,             3552
FUTSTK    ,FORTIS    ,30/12/2025,00000950.00,00000952.00,00000935.20,00000940.20,000000000956350,      373379035.00,           396800,              512,              492
FUTSTK    ,FORTIS    ,27/01/2026,00000950.00,00000951.00,00000940.80,00000941.50,000000000082150,       46135362.50,            48825,              063,              047
FUTSTK    ,ICICIBANK ,25/11/2025,00001379.80,00001386.50,00001368.00,00001375.00,000000106417500,    14013503700.00,         10187800,            14554,            12862
FUTSTK    ,ICICIBANK ,30/12/2025,00001392.00,00001395.90,00001377.40,00001384.30,000000009928800,     3594474030.00,          2596300,             3709,             3505
FUTSTK    ,ICICIBANK ,27/01/2026,00001401.40,00001404.90,00001385.00,00001393.00,000000000602700,      273069440.00,           196000,              280,              264
FUTSTK    ,ICICIGI   ,25/11/2025,00002023.30,00002040.70,00001998.00,00002007.50,000000006136975,     1142060530.00,           567125,             1745,             1593
FUTSTK    ,ICICIGI   ,30/12/2025,00002046.50,00002052.00,00002011.40,00002021.00,000000000076375,       52750132.50,            26000,              080,              078
FUTSTK    ,ICICIGI   ,27/01/2026,00002046.50,00002046.50,00002028.00,00002028.00,000000000007475,        3307590.00,             1625,              005,              005
FUTSTK    ,ICICIPRULI,25/11/2025,00000631.75,00000635.15,00000625.60,00000630.50,000000012933350,      791716287.50,          1257075,             1359,             1250
FUTSTK    ,ICICIPRULI,30/12/2025,00000631.80,00000639.00,00000630.05,00000635.15,000000000209050,       44034023.75,            69375,              075,              074
FUTSTK    ,ICICIPRULI,27/01/2026,00000638.00,00000639.00,00000635.20,00000638.30,000000000030525,        6488597.50,            10175,              011,              011
FUTSTK    ,IDEA      ,25/11/2025,00000010.53,00000011.12,00000010.49,00000010.96,000005604569175,    12877955233.50,       1178336850,            16486,            11579
FUTSTK    ,IDEA      ,30/12/2025,00000010.60,00000011.20,00000010.57,00000011.05,000000817388100,     4168041753.00,        378460125,             5295,             3649
FUTSTK    ,IDEA      ,27/01/2026,00000010.67,00000011.24,00000010.66,00000011.12,000000116575725,      757635714.75,         68401575,              957,              914
FUTSTK    ,IDFCFIRSTB,25/11/2025,00000080.01,00000080.99,00000079.92,00000080.48,000000328696725,     3025748005.00,         37619400,             4056,             3689
FUTSTK    ,IDFCFIRSTB,30/12/2025,00000080.52,00000081.50,00000080.50,00000081.05,000000032406850,      632691806.25,          7818825,              843,              762
FUTSTK    ,IDFCFIRSTB,27/01/2026,00000081.25,00000081.97,00000081.00,00000081.64,000000005741225,      116179392.00,          1428350,              154,              134
FUTSTK    ,IEX       ,25/11/2025,00000138.40,00000138.99,00000136.76,00000137.72,000000071205000,      641348212.50,          4650000,             1240,             1077
FUTSTK    ,IEX       ,30/12/2025,00000139.20,00000139.92,00000137.80,00000138.70,000000004627500,      204996862.50,          1477500,              394,              334
FUTSTK    ,IEX       ,27/01/2026,00000140.20,00000140.73,00000138.72,00000139.18,000000000585000,       22552312.50,           161250,              043,              038
FUTSTK    ,IGL       ,25/11/2025,00000215.60,00000217.77,00000212.98,00000213.60,000000013978250,     1780213710.00,          8294000,             3016,             2444
FUTSTK    ,IIFL      ,25/11/2025,00000544.70,00000559.00,00000543.95,00000548.50,000000015665100,     3685857945.00,          6675900,             4046,             3458
FUTSTK    ,IIFL      ,30/12/2025,00000550.90,00000562.00,00000547.85,00000552.40,000000000405900,      210898875.00,           379500,              230,              223
FUTSTK    ,IIFL      ,27/01/2026,00000555.00,00000565.00,00000553.85,00000553.85,000000000064350,       16616490.00,            29700,              018,              016
FUTSTK    ,INDHOTEL  ,25/11/2025,00000723.15,00000725.00,00000714.80,00000723.40,000000027718000,     2569015900.00,          3564000,             3564,             3021
FUTSTK    ,INDHOTEL  ,30/12/2025,00000717.75,00000729.30,00000717.75,00000728.05,000000001535000,      358530850.00,           494000,              494,              443
FUTSTK    ,INDHOTEL  ,27/01/2026,00000724.30,00000734.10,00000724.00,00000732.25,000000000580000,       64274450.00,            88000,              088,              078
FUTSTK    ,INDIANB   ,25/11/2025,00000875.10,00000875.10,00000864.95,00000871.60,000000010781000,     1140117550.00,          1311000,             1311,             1162
FUTSTK    ,INDIANB   ,30/12/2025,00000872.20,00000876.80,00000870.00,00000875.60,000000000539000,      137220200.00,           157000,              157,              154
FUTSTK    ,INDIANB   ,27/01/2026,00000875.00,00000880.00,00000874.05,00000877.95,000000000133000,        7012500.00,             8000,              008,              008
FUTSTK    ,INDIGO    ,25/11/2025,00005919.50,00005937.50,00005880.50,00005920.00,000000007186200,     3863956725.00,           654300,             4362,             3943
FUTSTK    ,INDIGO    ,30/12/2025,00005931.00,00005971.50,00005919.50,00005956.50,000000000303000,      409756950.00,            69000,              460,              359
FUTSTK    ,INDIGO    ,27/01/2026,00005969.50,00006000.00,00005955.00,00005992.00,000000000024450,       42100500.00,             7050,              047,              044
