INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTSTK    ,TATAPOWER ,30/12/2025,00000430.00,PE      ,00000039.90,00000039.90,00000039.90,00000039.90,000000000034800,             1450,              001,              001,         681355.00,          57855.00
OPTSTK    ,TATAPOWER ,30/12/2025,00000435.00,CE      ,00000002.45,00000002.45,00000002.10,00000002.15,000000000124700,            13050,              009,              007,        5704880.00,          28130.00
OPTSTK    ,TATAPOWER ,30/12/2025,00000440.00,CE      ,00000001.85,00000002.05,00000001.70,00000001.95,000000001931400,           259550,              179,              117,      114691520.00,         489520.00
OPTSTK    ,TATAPOWER ,30/12/2025,00000445.00,CE      ,00000001.45,00000001.55,00000001.45,00000001.50,000000000094250,             2900,              002,              002,        1294850.00,           4350.00
OPTSTK    ,TATAPOWER ,30/12/2025,00000450.00,CE      ,00000001.15,00000001.30,00000001.10,00000001.30,000000000268250,            13050,              009,              009,        5887580.00,          15080.00
OPTSTK    ,TATAPOWER ,27/01/2026,00000380.00,PE      ,00000009.70,00000009.80,00000009.70,00000009.80,000000000020300,             4350,              003,              003,        1695340.00,          42340.00
OPTSTK    ,TATAPOWER ,27/01/2026,00000390.00,CE      ,00000017.00,00000017.00,00000017.00,00000017.00,000000000001450,             1450,              001,              001,         590150.00,          24650.00
OPTSTK    ,TATAPOWER ,27/01/2026,00000430.00,CE      ,00000005.00,00000005.00,00000005.00,00000005.00,000000000013050,             1450,              001,              001,         630750.00,           7250.00
OPTSTK    ,TATAPOWER ,27/01/2026,00000450.00,CE      ,00000002.55,00000002.65,00000002.55,00000002.65,000000000031900,            13050,              009,              008,        5906212.50,          33712.50
OPTSTK    ,TATASTEEL ,25/11/2025,00000130.00,CE      ,00000044.64,00000044.64,00000043.09,00000043.09,000000000665500,            22000,              004,              004,        3825690.00,         965690.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000130.00,PE      ,00000000.02,00000000.06,00000000.02,00000000.05,000000000951500,            93500,              017,              005,       12159675.00,           4675.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000145.00,CE      ,00000030.30,00000030.45,00000028.50,00000028.50,000000000176000,            49500,              009,              007,        8667945.00,        1490445.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000145.00,PE      ,00000000.06,00000000.08,00000000.03,00000000.03,000000000484000,           148500,              027,              019,       21538055.00,           5555.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000150.00,CE      ,00000025.00,00000025.00,00000023.19,00000024.00,000000000561000,            66000,              012,              012,       11497475.00,        1597475.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000150.00,PE      ,00000000.11,00000000.11,00000000.05,00000000.05,000000001523500,           775500,              141,              103,      116385115.00,          60115.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000152.50,PE      ,00000000.12,00000000.12,00000000.06,00000000.06,000000000363000,            60500,              011,              010,        9231530.00,           5280.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000155.00,PE      ,00000000.20,00000000.21,00000000.06,00000000.06,000000002156000,          3756500,              683,              554,      582725825.00,         468325.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000157.50,PE      ,00000000.25,00000000.26,00000000.09,00000000.09,000000001820500,          2662000,              484,              367,      419688335.00,         423335.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000160.00,CE      ,00000015.50,00000015.50,00000013.50,00000014.73,000000001287000,           588500,              107,              101,      102488650.00,        8328650.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000160.00,PE      ,00000000.40,00000000.40,00000000.15,00000000.16,000000006072000,          7271000,             1322,              963,     1165220705.00,        1860705.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000162.50,CE      ,00000012.78,00000012.80,00000011.24,00000011.70,000000000225500,           484000,              088,              088,       84478130.00,        5828130.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000162.50,PE      ,00000000.23,00000000.51,00000000.23,00000000.26,000000001991000,          4213000,              766,              567,      686169440.00,        1556940.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000165.00,CE      ,00000011.00,00000011.00,00000009.00,00000009.98,000000001111000,           577500,              105,              103,      100879240.00,        5591740.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000165.00,PE      ,00000000.50,00000000.84,00000000.41,00000000.44,000000007496500,         10686500,             1943,             1452,     1769506310.00,        6233810.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000167.50,CE      ,00000008.28,00000008.30,00000006.90,00000007.32,000000000401500,           522500,              095,              095,       91360995.00,        3842245.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000167.50,PE      ,00000000.70,00000001.49,00000000.70,00000000.76,000000003630000,          7067500,             1285,             1056,     1190622235.00,        6815985.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000170.00,CE      ,00000008.50,00000008.50,00000005.00,00000005.76,000000003916000,         10466500,             1903,             1498,     1839653585.00,       60348585.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000170.00,PE      ,00000001.19,00000002.04,00000001.00,00000001.30,000000014019500,         26746500,             4863,             4140,     4587533005.00,       40628005.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000172.50,CE      ,00000006.15,00000006.15,00000003.50,00000004.12,000000003019500,         11627000,             2114,             1812,     2051964475.00,       46306975.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000172.50,PE      ,00000001.78,00000002.96,00000001.78,00000002.10,000000006737500,         18348000,             3336,             2851,     3209419730.00,       44389730.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000175.00,CE      ,00000005.95,00000005.95,00000002.39,00000002.86,000000017369000,         50759500,             9229,             7535,     9027191415.00,      144278915.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000175.00,PE      ,00000004.17,00000004.78,00000002.89,00000003.33,000000015185500,         26532000,             4824,             3979,     4738656945.00,       95556945.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000177.50,CE      ,00000002.21,00000002.74,00000001.61,00000001.97,000000011737000,         29700000,             5400,             4513,     5331009365.00,       59259365.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000177.50,PE      ,00000004.49,00000006.39,00000004.44,00000004.89,000000006974000,         11093500,             2017,             1822,     2027379750.00,       58283500.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000180.00,CE      ,00000002.40,00000002.40,00000001.14,00000001.41,000000041932000,         75592000,            13744,            10077,    13714467745.00,      107907745.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000180.00,PE      ,00000005.95,00000008.80,00000005.95,00000006.90,000000014773000,         10444500,             1899,             1654,     1954203900.00,       74193900.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000182.50,CE      ,00000001.70,00000001.70,00000000.80,00000001.03,000000021890000,         29925500,             5441,             4082,     5492177020.00,       30773270.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000182.50,PE      ,00000009.50,00000010.09,00000008.11,00000008.89,000000004752000,          1826000,              332,              306,      350088035.00,       16843035.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000185.00,CE      ,00000001.31,00000001.31,00000000.62,00000000.77,000000101084500,         77753500,            14137,             7614,    14442623580.00,       58226080.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000185.00,PE      ,00000010.00,00000012.52,00000010.00,00000011.21,000000010065000,          1144000,              208,              195,      224937295.00,       13297295.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000187.50,CE      ,00000000.90,00000000.90,00000000.46,00000000.57,000000010857000,         15620000,             2840,             1974,     2937577445.00,        8827445.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000187.50,PE      ,00000013.82,00000014.68,00000013.20,00000013.45,000000001199000,           506000,              092,              088,      102011525.00,        7136525.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000190.00,CE      ,00000000.50,00000000.54,00000000.34,00000000.42,000000039275500,         44467500,             8085,             4774,     8466972305.00,       18147305.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000190.00,PE      ,00000017.49,00000017.49,00000014.87,00000015.90,000000003129500,           341000,              062,              058,       70400880.00,        5610880.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000192.50,CE      ,00000000.40,00000000.42,00000000.27,00000000.33,000000004378000,          7089500,             1289,              906,     1367036000.00,        2307250.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000192.50,PE      ,00000018.07,00000019.50,00000018.07,00000018.86,000000000550000,           126500,              023,              022,       26724500.00,        2373250.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000195.00,CE      ,00000000.30,00000000.32,00000000.20,00000000.26,000000010450000,         13728000,             2496,             1448,     2680384080.00,        3424080.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000195.00,PE      ,00000022.40,00000022.40,00000020.02,00000020.72,000000000852500,           363000,              066,              054,       78566730.00,        7781730.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000197.50,CE      ,00000000.31,00000000.31,00000000.18,00000000.21,000000002684000,          3591500,              653,              504,      710061330.00,         740080.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000200.00,CE      ,00000000.24,00000000.24,00000000.14,00000000.17,000000027758500,         19745000,             3590,             1685,     3952309680.00,        3309680.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000202.50,CE      ,00000000.15,00000000.16,00000000.11,00000000.12,000000002249500,          2618000,              476,              353,      530490950.00,         345950.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000205.00,CE      ,00000000.13,00000000.14,00000000.09,00000000.10,000000005478000,          3217500,              585,              361,      659925200.00,         337700.00
OPTSTK    ,TATASTEEL ,25/11/2025,00000210.00,CE      ,00000000.08,00000000.08,00000000.05,00000000.06,000000005307500,          1881000,              342,              189,      395130780.00,         120780.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000150.00,CE      ,00000026.25,00000026.40,00000024.80,00000026.07,000000000027500,            33000,              006,              006,        5799860.00,         849860.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000150.00,PE      ,00000000.69,00000000.69,00000000.29,00000000.30,000000000071500,            88000,              016,              015,       13236355.00,          36355.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000155.00,PE      ,00000000.75,00000000.85,00000000.61,00000000.61,000000000203500,           308000,              056,              048,       47972210.00,         232210.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000160.00,CE      ,00000017.25,00000017.25,00000015.90,00000016.35,000000000093500,            44000,              008,              008,        7761325.00,         721325.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000160.00,PE      ,00000001.23,00000001.52,00000001.03,00000001.08,000000001287000,          1622500,              295,              254,      261645230.00,        2045230.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000165.00,CE      ,00000013.50,00000014.38,00000012.10,00000012.25,000000000187000,           192500,              035,              020,       34329185.00,        2566685.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000165.00,PE      ,00000002.00,00000002.50,00000001.83,00000001.91,000000003272500,          1078000,              196,              158,      180223835.00,        2353835.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000167.50,PE      ,00000003.00,00000003.21,00000002.54,00000002.58,000000000225500,           159500,              029,              017,       27186005.00,         469755.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000170.00,CE      ,00000010.00,00000010.07,00000008.66,00000009.15,000000000533500,           533500,              097,              068,       95590275.00,        4895275.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000170.00,PE      ,00000003.45,00000004.55,00000003.07,00000003.39,000000002002000,          1391500,              253,              213,      241732590.00,        5177590.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000172.50,CE      ,00000008.59,00000008.59,00000007.21,00000007.60,000000000066000,           137500,              025,              022,       24750880.00,        1032130.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000172.50,PE      ,00000004.03,00000005.17,00000004.03,00000004.45,000000000121000,           170500,              031,              027,       30229155.00,         817905.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000175.00,CE      ,00000007.00,00000007.46,00000005.95,00000006.37,000000001336500,          1688500,              307,              277,      306454280.00,       10966780.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000175.00,PE      ,00000006.60,00000006.68,00000005.50,00000005.57,000000001298000,          1276000,              232,              214,      230925750.00,        7625750.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000177.50,CE      ,00000006.17,00000006.17,00000005.00,00000005.45,000000000302500,           165000,              030,              029,       30174100.00,         886600.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000177.50,PE      ,00000007.00,00000007.90,00000007.00,00000007.61,000000000077000,            49500,              009,              008,        9155905.00,         369655.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000180.00,CE      ,00000004.51,00000005.34,00000004.04,00000004.31,000000004493500,          3553000,              646,              498,      655269395.00,       15729395.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000180.00,PE      ,00000008.92,00000009.50,00000008.15,00000008.37,000000001446500,           451000,              082,              080,       85159965.00,        3979965.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000182.50,CE      ,00000004.50,00000004.50,00000003.26,00000003.51,000000000308000,           247500,              045,              039,       46041160.00,         872410.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000185.00,CE      ,00000003.49,00000003.50,00000002.62,00000002.80,000000002574000,          2722500,              495,              373,      511456935.00,        7794435.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000185.00,PE      ,00000011.95,00000012.80,00000011.75,00000011.95,000000000407000,           148500,              027,              023,       29320115.00,        1847615.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000187.50,CE      ,00000002.15,00000002.36,00000002.13,00000002.24,000000000154000,           170500,              031,              029,       32342860.00,         374110.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000190.00,CE      ,00000001.85,00000002.30,00000001.65,00000001.80,000000003404500,          3789500,              689,              553,      726996545.00,        6991545.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000190.00,PE      ,00000017.00,00000017.00,00000015.67,00000015.99,000000000379500,            55000,              010,              007,       11336655.00,         886655.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000192.50,CE      ,00000001.65,00000001.65,00000001.40,00000001.43,000000000330000,           346500,              063,              021,       67197955.00,         496705.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000195.00,CE      ,00000001.60,00000001.60,00000001.05,00000001.18,000000001523500,          1584000,              288,              206,      310760560.00,        1880560.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000200.00,CE      ,00000001.05,00000001.05,00000000.71,00000000.79,000000004515500,          3366000,              612,              445,      675950990.00,        2750990.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000200.00,PE      ,00000025.30,00000025.30,00000024.46,00000024.77,000000000110000,            16500,              003,              003,        3711620.00,         411620.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000205.00,CE      ,00000000.71,00000000.71,00000000.47,00000000.53,000000000715000,           434500,              079,              038,       89306195.00,         233695.00
OPTSTK    ,TATASTEEL ,30/12/2025,00000210.00,CE      ,00000000.49,00000000.50,00000000.33,00000000.37,000000001435500,           462000,              084,              061,       97195230.00,         175230.00
OPTSTK    ,TATASTEEL ,27/01/2026,00000170.00,PE      ,00000005.20,00000005.20,00000004.77,00000004.77,000000000066000,            44000,              008,              008,        7702860.00,         222860.00
OPTSTK    ,TATASTEEL ,27/01/2026,00000180.00,CE      ,00000007.14,00000007.14,00000006.55,00000006.55,000000000038500,            22000,              004,              004,        4109765.00,         149765.00
OPTSTK    ,TATASTEEL ,27/01/2026,00000185.00,CE      ,00000004.75,00000004.75,00000004.60,00000004.70,000000000060500,            38500,              007,              006,        7304275.00,         181775.00
OPTSTK    ,TATASTEEL ,27/01/2026,00000190.00,CE      ,00000003.05,00000003.44,00000003.05,00000003.44,000000000038500,            11000,              002,              002,        2125695.00,          35695.00
OPTSTK    ,TATASTEEL ,27/01/2026,00000200.00,CE      ,00000001.60,00000001.80,00000001.60,00000001.80,000000000115500,            38500,              007,              007,        7765340.00,          65340.00
OPTSTK    ,TATATECH  ,25/11/2025,00000620.00,PE      ,00000000.50,00000000.50,00000000.50,00000000.50,000000000083200,              800,              001,              001,         496400.00,            400.00
OPTSTK    ,TATATECH  ,25/11/2025,00000630.00,PE      ,00000000.80,00000000.80,00000000.50,00000000.65,000000000141600,            20800,              026,              024,       13117560.00,          13560.00
OPTSTK    ,TATATECH  ,25/11/2025,00000640.00,PE      ,00000001.25,00000001.55,00000000.80,00000001.15,000000000187200,           112000,              140,              125,       71814000.00,         134000.00
OPTSTK    ,TATATECH  ,25/11/2025,00000650.00,CE      ,00000038.00,00000038.00,00000029.20,00000033.00,000000000034400,            27200,              034,              034,       18575040.00,         895040.00
OPTSTK    ,TATATECH  ,25/11/2025,00000650.00,PE      ,00000002.10,00000002.80,00000001.40,00000002.05,000000000325600,           197600,              247,              196,      128795600.00,         355600.00
OPTSTK    ,TATATECH  ,25/11/2025,00000660.00,CE      ,00000027.35,00000027.45,00000025.40,00000026.20,000000000019200,            12000,              015,              007,        8234440.00,         314440.00
OPTSTK    ,TATATECH  ,25/11/2025,00000660.00,PE      ,00000003.50,00000005.25,00000002.90,00000003.85,000000000232800,           246400,              308,              277,      163577320.00,         953320.00
OPTSTK    ,TATATECH  ,25/11/2025,00000670.00,CE      ,00000022.00,00000022.85,00000015.35,00000017.75,000000000090400,            69600,              087,              086,       47912920.00,        1280920.00
OPTSTK    ,TATATECH  ,25/11/2025,00000670.00,PE      ,00000005.70,00000009.05,00000005.20,00000006.80,000000000193600,           426400,              533,              399,      288368680.00,        2680680.00
OPTSTK    ,TATATECH  ,25/11/2025,00000680.00,CE      ,00000016.10,00000016.60,00000010.35,00000012.30,000000000243200,           348800,              436,              381,      241644680.00,        4460680.00
OPTSTK    ,TATATECH  ,25/11/2025,00000680.00,PE      ,00000008.95,00000014.10,00000008.85,00000011.15,000000000300800,           273600,              342,              301,      189019480.00,        2971480.00
OPTSTK    ,TATATECH  ,25/11/2025,00000690.00,CE      ,00000012.80,00000012.80,00000006.90,00000008.30,000000000358400,           469600,              587,              476,      328162200.00,        4138200.00
OPTSTK    ,TATATECH  ,25/11/2025,00000690.00,PE      ,00000014.00,00000020.90,00000013.60,00000017.45,000000000236800,            97600,              122,              110,       68908360.00,        1564360.00
OPTSTK    ,TATATECH  ,25/11/2025,00000700.00,CE      ,00000007.80,00000007.80,00000004.65,00000005.45,000000001558400,           908800,             1136,              955,      641575360.00,        5415360.00
OPTSTK    ,TATATECH  ,25/11/2025,00000700.00,PE      ,00000020.30,00000027.40,00000020.30,00000024.75,000000000481600,            35200,              044,              043,       25446520.00,         806520.00
OPTSTK    ,TATATECH  ,25/11/2025,00000710.00,CE      ,00000004.80,00000005.00,00000002.95,00000003.45,000000000508000,           745600,              932,              843,      532325960.00,        2949960.00
OPTSTK    ,TATATECH  ,25/11/2025,00000710.00,PE      ,00000030.00,00000035.25,00000028.30,00000034.95,000000000084000,            16800,              021,              017,       12455800.00,         527800.00
OPTSTK    ,TATATECH  ,25/11/2025,00000720.00,CE      ,00000003.00,00000003.25,00000001.95,00000002.30,000000000645600,           467200,              584,              537,      337570600.00,        1186600.00
OPTSTK    ,TATATECH  ,25/11/2025,00000720.00,PE      ,00000039.65,00000039.65,00000039.35,00000039.50,000000000188000,             4800,              006,              005,        3645720.00,         189720.00
OPTSTK    ,TATATECH  ,25/11/2025,00000730.00,CE      ,00000001.75,00000002.05,00000001.40,00000001.60,000000000353600,           244000,              305,              241,      178535920.00,         415920.00
OPTSTK    ,TATATECH  ,25/11/2025,00000740.00,CE      ,00000001.15,00000001.40,00000001.00,00000001.15,000000000284800,           154400,              193,              156,      114435040.00,         179040.00
OPTSTK    ,TATATECH  ,25/11/2025,00000740.00,PE      ,00000060.10,00000060.10,00000058.40,00000058.40,000000000020800,             1600,              002,              002,        1278800.00,          94800.00
OPTSTK    ,TATATECH  ,25/11/2025,00000750.00,CE      ,00000000.90,00000001.00,00000000.60,00000000.95,000000000732000,           268800,              336,              221,      201830840.00,         230840.00
OPTSTK    ,TATATECH  ,25/11/2025,00000760.00,CE      ,00000000.80,00000000.80,00000000.60,00000000.75,000000000236800,            15200,              019,              019,       11563040.00,          11040.00
OPTSTK    ,TATATECH  ,25/11/2025,00000770.00,CE      ,00000000.55,00000000.65,00000000.50,00000000.65,000000000088000,            57600,              072,              054,       44384560.00,          32560.00
OPTSTK    ,TATATECH  ,25/11/2025,00000790.00,CE      ,00000000.50,00000000.50,00000000.35,00000000.35,000000000007200,             4000,              005,              005,        3161520.00,           1520.00
OPTSTK    ,TATATECH  ,25/11/2025,00000800.00,CE      ,00000000.30,00000000.35,00000000.25,00000000.35,000000000430400,            52000,              065,              038,       41615360.00,          15360.00
OPTSTK    ,TATATECH  ,30/12/2025,00000600.00,PE      ,00000001.50,00000001.80,00000001.50,00000001.60,000000000001600,             2400,              003,              003,        1443920.00,           3920.00
OPTSTK    ,TATATECH  ,30/12/2025,00000610.00,PE      ,00000002.30,00000002.60,00000002.10,00000002.60,000000000000800,             2400,              003,              003,        1469600.00,           5600.00
OPTSTK    ,TATATECH  ,30/12/2025,00000620.00,PE      ,00000002.80,00000003.35,00000002.75,00000003.20,000000000041600,            22400,              028,              017,       13957280.00,          69280.00
OPTSTK    ,TATATECH  ,30/12/2025,00000640.00,PE      ,00000005.45,00000006.50,00000005.40,00000005.75,000000000029600,            36800,              046,              032,       23769360.00,         217360.00
OPTSTK    ,TATATECH  ,30/12/2025,00000650.00,PE      ,00000007.45,00000009.00,00000007.20,00000007.75,000000000045600,            43200,              054,              045,       28429200.00,         349200.00
OPTSTK    ,TATATECH  ,30/12/2025,00000660.00,PE      ,00000010.25,00000012.00,00000010.05,00000010.65,000000000044800,            28000,              035,              026,       18780040.00,         300040.00
OPTSTK    ,TATATECH  ,30/12/2025,00000670.00,CE      ,00000031.25,00000031.80,00000026.95,00000027.65,000000000007200,             6400,              008,              008,        4477880.00,         189880.00
OPTSTK    ,TATATECH  ,30/12/2025,00000670.00,PE      ,00000014.25,00000017.05,00000013.50,00000014.50,000000000032000,            12000,              015,              015,        8222640.00,         182640.00
OPTSTK    ,TATATECH  ,30/12/2025,00000680.00,CE      ,00000023.00,00000024.70,00000021.20,00000024.25,000000000012800,             4800,              006,              006,        3373120.00,         109120.00
OPTSTK    ,TATATECH  ,30/12/2025,00000680.00,PE      ,00000019.00,00000021.80,00000017.55,00000019.40,000000000049600,            32000,              040,              036,       22365560.00,         605560.00
OPTSTK    ,TATATECH  ,30/12/2025,00000690.00,CE      ,00000021.50,00000022.00,00000018.55,00000020.05,000000000007200,            10400,              013,              009,        7390520.00,         214520.00
OPTSTK    ,TATATECH  ,30/12/2025,00000690.00,PE      ,00000023.70,00000026.00,00000023.70,00000026.00,000000000004800,             1600,              002,              002,        1143760.00,          39760.00
OPTSTK    ,TATATECH  ,30/12/2025,00000700.00,CE      ,00000018.85,00000019.10,00000013.45,00000015.40,000000000112800,            96800,              121,              112,       69298520.00,        1538520.00
OPTSTK    ,TATATECH  ,30/12/2025,00000700.00,PE      ,00000028.45,00000033.80,00000028.20,00000030.60,000000000061600,            19200,              024,              024,       14024600.00,         584600.00
OPTSTK    ,TATATECH  ,30/12/2025,00000710.00,CE      ,00000015.05,00000015.30,00000010.60,00000011.45,000000000025600,            24800,              031,              030,       17909720.00,         301720.00
OPTSTK    ,TATATECH  ,30/12/2025,00000720.00,CE      ,00000010.65,00000011.45,00000008.45,00000008.45,000000000020000,            13600,              017,              016,        9924480.00,         132480.00
OPTSTK    ,TATATECH  ,30/12/2025,00000740.00,CE      ,00000007.00,00000007.10,00000005.10,00000005.45,000000000050400,            15200,              019,              010,       11345400.00,          97400.00
OPTSTK    ,TATATECH  ,30/12/2025,00000750.00,CE      ,00000005.50,00000005.50,00000004.00,00000004.60,000000000030400,            33600,              042,              031,       25365040.00,         165040.00
OPTSTK    ,TATATECH  ,30/12/2025,00000760.00,CE      ,00000004.20,00000004.20,00000003.15,00000003.20,000000000012800,             8800,              011,              009,        6718840.00,          30840.00
OPTSTK    ,TATATECH  ,30/12/2025,00000770.00,CE      ,00000003.15,00000003.15,00000003.15,00000003.15,000000000004000,             1600,              002,              002,        1237040.00,           5040.00
OPTSTK    ,TATATECH  ,30/12/2025,00000780.00,CE      ,00000002.75,00000002.75,00000002.70,00000002.70,000000000005600,             1600,              002,              002,        1252360.00,           4360.00
OPTSTK    ,TATATECH  ,30/12/2025,00000800.00,CE      ,00000002.15,00000002.15,00000001.55,00000001.60,000000000088800,            48800,              061,              060,       39127600.00,          87600.00
OPTSTK    ,TATATECH  ,27/01/2026,00000800.00,CE      ,00000003.00,00000003.00,00000002.95,00000002.95,000000000008000,             8000,              010,              002,        6423840.00,          23840.00
OPTSTK    ,TECHM     ,25/11/2025,00001200.00,PE      ,00000000.30,00000000.30,00000000.30,00000000.30,000000000018600,              600,              001,              001,         720180.00,            180.00
OPTSTK    ,TECHM     ,25/11/2025,00001280.00,PE      ,00000000.45,00000000.45,00000000.45,00000000.45,000000000195600,              600,              001,              001,         768270.00,            270.00
OPTSTK    ,TECHM     ,25/11/2025,00001300.00,CE      ,00000142.00,00000142.00,00000133.00,00000133.00,000000000001800,             2400,              004,              004,        3453600.00,         333600.00
OPTSTK    ,TECHM     ,25/11/2025,00001300.00,PE      ,00000000.75,00000001.10,00000000.70,00000000.75,000000000391200,            51000,              085,              085,       66343140.00,          43140.00
OPTSTK    ,TECHM     ,25/11/2025,00001320.00,PE      ,00000001.20,00000001.70,00000001.00,00000001.10,000000000111600,            43200,              072,              057,       57084630.00,          60630.00
OPTSTK    ,TECHM     ,25/11/2025,00001340.00,CE      ,00000102.00,00000108.00,00000087.90,00000105.35,000000000025800,            51000,              085,              072,       73384980.00,        5044980.00
OPTSTK    ,TECHM     ,25/11/2025,00001340.00,PE      ,00000001.75,00000002.50,00000001.40,00000001.65,000000000138000,            94200,              157,              145,      126418320.00,         190320.00
OPTSTK    ,TECHM     ,25/11/2025,00001360.00,PE      ,00000002.60,00000004.00,00000002.15,00000002.45,000000000326400,           303000,              505,              408,      413075700.00,         995700.00
OPTSTK    ,TECHM     ,25/11/2025,00001380.00,CE      ,00000066.95,00000070.60,00000052.35,00000065.35,000000000056400,            66600,              111,              109,       96139410.00,        4231410.00
OPTSTK    ,TECHM     ,25/11/2025,00001380.00,PE      ,00000004.80,00000006.95,00000003.50,00000004.10,000000000199200,           447000,              745,              651,      619159530.00,        2299530.00
OPTSTK    ,TECHM     ,25/11/2025,00001400.00,CE      ,00000051.00,00000053.25,00000037.50,00000047.45,000000000126600,           136800,              228,              198,      197729190.00,        6209190.00
OPTSTK    ,TECHM     ,25/11/2025,00001400.00,PE      ,00000009.70,00000012.00,00000006.05,00000007.05,000000000398400,           827400,             1379,              988,     1165884270.00,        7524270.00
OPTSTK    ,TECHM     ,25/11/2025,00001420.00,CE      ,00000038.75,00000039.80,00000025.05,00000032.90,000000000202200,           357000,              595,              551,      518160600.00,       11220600.00
OPTSTK    ,TECHM     ,25/11/2025,00001420.00,PE      ,00000015.00,00000019.85,00000010.75,00000013.10,000000000257400,           883800,             1473,             1291,     1268219490.00,       13223490.00
OPTSTK    ,TECHM     ,25/11/2025,00001440.00,CE      ,00000019.05,00000027.05,00000013.85,00000021.80,000000000549000,          1450800,             2418,             2053,     2119964970.00,       30812970.00
OPTSTK    ,TECHM     ,25/11/2025,00001440.00,PE      ,00000020.25,00000030.45,00000018.00,00000021.30,000000000345600,          1419600,             2366,             1943,     2076620070.00,       32396070.00
