INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTIDX    ,BANKNIFTY ,25/11/2025,00058761.20,00059067.40,00058695.80,00059027.40,000000001722945,    45653230049.00,           774165,            22119,            16097
FUTIDX    ,BANKNIFTY ,30/12/2025,00059063.40,00059419.80,00059047.60,00059390.20,000000000239715,     9741010153.00,           164185,             4691,             3471
FUTIDX    ,BANKNIFTY ,27/01/2026,00059320.00,00059749.00,00059320.00,00059707.60,000000000056610,     1878878310.00,            31500,             1050,              806
FUTIDX    ,MIDCPNIFTY,25/11/2025,00013950.00,00014061.00,00013921.00,00014044.50,000000003581340,     7437924865.00,           530880,             3792,             3350
FUTIDX    ,MIDCPNIFTY,30/12/2025,00014005.05,00014128.00,00014000.00,00014114.00,000000000139300,      914725728.00,            64960,              464,              372
FUTIDX    ,MIDCPNIFTY,27/01/2026,00014089.40,00014178.10,00014051.05,00014163.70,000000000012360,       72850512.00,             5160,              043,              040
FUTSTK    ,AMBER     ,25/11/2025,00007440.00,00007468.00,00007302.50,00007402.50,000000001231100,     2011591350.00,           272300,             2723,             2247
FUTSTK    ,AMBER     ,30/12/2025,00007186.50,00007220.00,00007082.00,00007154.00,000000000407000,      598533100.00,            83600,              836,              703
FUTSTK    ,AMBER     ,27/01/2026,00007100.00,00007107.00,00006980.00,00007043.00,000000000036600,       44320500.00,             6300,              063,              049
FUTSTK    ,DIXON     ,25/11/2025,00015548.00,00015745.00,00015405.00,00015694.00,000000001990750,     6721731100.00,           429950,             8599,             6907
FUTSTK    ,DIXON     ,30/12/2025,00015601.00,00015845.00,00015531.00,00015795.00,000000000183400,     1824707350.00,           115950,             2319,             1927
FUTSTK    ,DIXON     ,27/01/2026,00015678.00,00015922.00,00015678.00,00015882.00,000000000019650,      196792150.00,            12400,              248,              185
FUTSTK    ,HAL       ,25/11/2025,00004745.60,00004835.70,00004739.40,00004814.50,000000008868450,     6784181715.00,          1416000,             9440,             7348
FUTSTK    ,HAL       ,30/12/2025,00004789.60,00004865.20,00004775.00,00004845.00,000000000992700,     1673155110.00,           347100,             2314,             2105
FUTSTK    ,HAL       ,27/01/2026,00004810.00,00004891.90,00004810.00,00004872.80,000000000121050,      168831225.00,            34800,              232,              210
FUTSTK    ,HEROMOTOCO,25/11/2025,00005600.00,00005822.00,00005600.00,00005815.00,000000005553300,    15134926200.00,          2631150,            17541,            15604
FUTSTK    ,HEROMOTOCO,30/12/2025,00005634.50,00005850.00,00005634.50,00005843.50,000000000324600,     1909436550.00,           329850,             2199,             1907
FUTSTK    ,HEROMOTOCO,27/01/2026,00005700.00,00005866.00,00005700.00,00005864.00,000000000017400,      134891700.00,            23250,              155,              151
FUTSTK    ,KEI       ,25/11/2025,00004080.10,00004178.50,00004080.10,00004165.40,000000000999600,      805548922.50,           193725,             1107,              979
FUTSTK    ,KEI       ,30/12/2025,00004130.50,00004170.00,00004125.30,00004158.80,000000000062825,       90859562.50,            21875,              125,              109
FUTSTK    ,KEI       ,27/01/2026,00004155.00,00004155.00,00004145.00,00004145.00,000000000002975,        2905000.00,              700,              004,              003
FUTSTK    ,MCX       ,25/11/2025,00009750.00,00009835.00,00009654.00,00009728.00,000000002603000,     5205522687.50,           534000,             4272,             3703
FUTSTK    ,MCX       ,30/12/2025,00009821.50,00009892.50,00009718.00,00009790.50,000000000137875,      986970375.00,           100625,              805,              747
FUTSTK    ,MCX       ,27/01/2026,00009900.00,00009950.00,00009779.50,00009848.00,000000000018250,      148037125.00,            15000,              120,              103
FUTSTK    ,SOLARINDS ,25/11/2025,00013992.00,00014113.00,00013850.00,00013961.00,000000000833100,     1658429550.00,           118650,             1582,             1425
FUTSTK    ,SOLARINDS ,30/12/2025,00013970.00,00014196.00,00013961.00,00014055.00,000000000059925,      431152350.00,            30675,              409,              373
FUTSTK    ,SOLARINDS ,27/01/2026,00014099.00,00014224.00,00014082.00,00014150.00,000000000011550,       12021150.00,              850,              017,              014
FUTSTK    ,TCS       ,25/11/2025,00003100.00,00003118.80,00003084.00,00003107.20,000000024275125,     4576090295.00,          1472450,             8414,             7112
FUTSTK    ,TCS       ,30/12/2025,00003132.00,00003139.50,00003117.00,00003126.10,000000003238025,     2007729605.00,           642075,             3669,             3207
FUTSTK    ,TCS       ,27/01/2026,00003141.00,00003150.00,00003128.10,00003137.20,000000000389375,      248756007.50,            79275,              453,              397
FUTIDX    ,NIFTYNXT50,25/11/2025,00070050.20,00070470.00,00070035.20,00070288.40,000000000019475,      393564220.00,             5600,              224,              202
FUTIDX    ,NIFTYNXT50,30/12/2025,00070640.00,00070832.20,00070640.00,00070747.00,000000000002700,       33591245.00,              475,              019,              014
FUTSTK    ,ABB       ,25/11/2025,00004950.00,00005065.00,00004950.00,00005053.00,000000002899875,     3430955625.00,           684125,             5473,             4282
FUTSTK    ,ABB       ,30/12/2025,00004960.50,00005060.00,00004960.50,00005050.50,000000000536750,     1402349187.50,           280000,             2240,             1551
FUTSTK    ,ABB       ,27/01/2026,00004979.50,00005072.00,00004979.50,00005063.00,000000000041625,       56591625.00,            11250,              090,              089
FUTSTK    ,ANGELONE  ,25/11/2025,00002761.40,00002874.70,00002756.10,00002854.90,000000003168250,     4931489675.00,          1738750,             6955,             5853
FUTSTK    ,ANGELONE  ,30/12/2025,00002741.00,00002864.00,00002741.00,00002840.90,000000000442000,      969051875.00,           343500,             1374,             1255
FUTSTK    ,ANGELONE  ,27/01/2026,00002756.00,00002859.00,00002751.10,00002835.20,000000000046250,      138809800.00,            49250,              197,              157
FUTSTK    ,BAJAJ-AUTO,25/11/2025,00008850.00,00009053.00,00008850.00,00008969.50,000000003229275,     6618744937.50,           736425,             9819,             8125
FUTSTK    ,BAJAJ-AUTO,30/12/2025,00008889.50,00009080.00,00008889.50,00009003.00,000000000269625,     1551209587.50,           172050,             2294,             1784
FUTSTK    ,BAJAJ-AUTO,27/01/2026,00008945.00,00009116.50,00008945.00,00009047.00,000000000017550,       92299012.50,            10200,              136,              121
FUTSTK    ,BOSCHLTD  ,25/11/2025,00037010.00,00037630.00,00037010.00,00037470.00,000000000228875,     1124422500.00,            30075,             1203,             1136
FUTSTK    ,BOSCHLTD  ,30/12/2025,00037250.00,00037845.00,00037250.00,00037705.00,000000000006625,      106394625.00,             2825,              113,              100
FUTSTK    ,BOSCHLTD  ,27/01/2026,00037795.00,00037980.00,00037705.00,00037750.00,000000000000825,        4723500.00,              125,              005,              005
FUTSTK    ,BSE       ,25/11/2025,00002835.00,00002848.40,00002802.70,00002820.20,000000011227500,     6174650962.50,          2189250,             5838,             5087
FUTSTK    ,BSE       ,30/12/2025,00002851.30,00002865.00,00002822.00,00002838.90,000000001170750,     1759242262.50,           619875,             1653,             1357
FUTSTK    ,BSE       ,27/01/2026,00002880.50,00002880.50,00002840.00,00002851.10,000000000108750,      161691937.50,            56625,              151,              146
FUTSTK    ,MARUTI    ,25/11/2025,00015683.00,00015904.00,00015683.00,00015887.00,000000002450850,     5388152700.00,           340100,             6802,             6042
FUTSTK    ,MARUTI    ,30/12/2025,00015835.00,00016005.00,00015835.00,00015992.00,000000000181250,      629724150.00,            39500,              790,              713
FUTSTK    ,MARUTI    ,27/01/2026,00015900.00,00016099.00,00015900.00,00016089.00,000000000012650,       73045750.00,             4550,              091,              087
FUTSTK    ,RELIANCE  ,25/11/2025,00001521.80,00001527.30,00001515.50,00001520.10,000000098963000,    10728282600.00,          7058500,            14117,            10295
FUTSTK    ,RELIANCE  ,30/12/2025,00001537.30,00001537.30,00001525.80,00001529.90,000000009282500,     3992923900.00,          2610000,             5220,             3552
FUTSTK    ,RELIANCE  ,27/01/2026,00001540.00,00001544.00,00001535.50,00001539.40,000000000678000,      113190450.00,            73500,              147,              140
FUTSTK    ,TRENT     ,25/11/2025,00004397.10,00004420.00,00004381.80,00004416.10,000000008151200,     2610228260.00,           591900,             5919,             5181
FUTSTK    ,TRENT     ,30/12/2025,00004435.00,00004449.00,00004413.10,00004443.80,000000000734900,      845522220.00,           190500,             1905,             1526
FUTSTK    ,TRENT     ,27/01/2026,00004451.90,00004474.90,00004446.50,00004470.30,000000000093500,       48212910.00,            10800,              108,              098
FUTSTK    ,360ONE    ,25/11/2025,00001087.70,00001087.70,00001060.30,00001075.50,000000002627500,      348548450.00,           324500,              649,              600
FUTSTK    ,360ONE    ,30/12/2025,00001074.90,00001089.30,00001073.00,00001081.00,000000000097000,       29183950.00,            27000,              054,              054
FUTSTK    ,360ONE    ,27/01/2026,00001084.30,00001089.00,00001084.30,00001089.00,000000000014000,        2175650.00,             2000,              004,              003
FUTSTK    ,GAIL      ,25/11/2025,00000183.92,00000185.80,00000183.75,00000185.40,000000078057000,     1477401502.50,          7982100,             2534,             2152
FUTSTK    ,GAIL      ,30/12/2025,00000185.07,00000187.00,00000184.86,00000186.65,000000004986450,      290957719.50,          1562400,              496,              419
FUTSTK    ,GAIL      ,27/01/2026,00000186.48,00000188.00,00000186.30,00000187.61,000000000787500,       36594747.00,           195300,              062,              061
FUTSTK    ,GLENMARK  ,25/11/2025,00001848.00,00001933.80,00001817.60,00001876.00,000000013662750,    21087714675.00,         11223375,            29929,            22930
FUTSTK    ,GLENMARK  ,30/12/2025,00001880.10,00001945.70,00001829.20,00001887.90,000000001374750,     4326590212.50,          2283375,             6089,             5180
FUTSTK    ,GLENMARK  ,27/01/2026,00001926.80,00001955.80,00001846.70,00001900.60,000000000040875,      118719937.50,            62250,              166,              158
FUTSTK    ,GMRAIRPORT,25/11/2025,00000097.44,00000098.43,00000096.57,00000098.01,000000215109000,     3846572860.50,         39325050,             5638,             4170
FUTSTK    ,GMRAIRPORT,30/12/2025,00000098.17,00000099.07,00000097.03,00000098.67,000000017723475,     1253885985.00,         12729375,             1825,             1246
FUTSTK    ,GMRAIRPORT,27/01/2026,00000098.40,00000099.59,00000098.39,00000099.31,000000000969525,       60772198.50,           613800,              088,              074
FUTSTK    ,GODREJCP  ,25/11/2025,00001154.00,00001165.00,00001150.00,00001157.80,000000009476500,     1890680200.00,          1631500,             3263,             2857
FUTSTK    ,GODREJCP  ,30/12/2025,00001161.90,00001169.90,00001156.00,00001160.10,000000000320000,      130383350.00,           112000,              224,              184
FUTSTK    ,GODREJCP  ,27/01/2026,00001160.00,00001160.00,00001160.00,00001160.00,000000000025500,         580000.00,              500,              001,              001
FUTSTK    ,GODREJPROP,25/11/2025,00002192.20,00002221.80,00002184.50,00002192.60,000000007747300,     1066762207.50,           485100,             1764,             1518
FUTSTK    ,GODREJPROP,30/12/2025,00002220.60,00002237.40,00002199.00,00002205.80,000000000266200,      239983672.50,           108625,              395,              359
FUTSTK    ,GODREJPROP,27/01/2026,00002222.00,00002230.70,00002211.80,00002216.10,000000000038225,       18927067.50,             8525,              031,              031
FUTSTK    ,GRASIM    ,25/11/2025,00002799.60,00002801.00,00002778.20,00002794.30,000000015801500,     1639549025.00,           587250,             2349,             1708
FUTSTK    ,GRASIM    ,30/12/2025,00002802.90,00002821.70,00002798.00,00002813.10,000000000728250,      720280375.00,           256250,             1025,              687
FUTSTK    ,GRASIM    ,27/01/2026,00002819.80,00002835.70,00002819.80,00002835.70,000000000018250,        1413875.00,              500,              002,              002
FUTSTK    ,LAURUSLABS,25/11/2025,00001002.40,00001026.70,00000998.00,00001024.40,000000014469550,     3462711725.00,          3407650,             4009,             3472
FUTSTK    ,LAURUSLABS,30/12/2025,00001009.00,00001033.00,00001004.95,00001030.95,000000001936300,      749123232.50,           732700,              862,              727
FUTSTK    ,LAURUSLABS,27/01/2026,00001014.00,00001038.30,00001014.00,00001037.10,000000000122400,       78776895.00,            76500,              090,              078
FUTSTK    ,LICHSGFIN ,25/11/2025,00000569.20,00000573.80,00000568.00,00000572.40,000000029856000,      905955800.00,          1583000,             1583,             1294
FUTSTK    ,LICHSGFIN ,30/12/2025,00000572.90,00000577.70,00000572.10,00000576.15,000000001736000,      407368550.00,           707000,              707,              601
FUTSTK    ,LICHSGFIN ,27/01/2026,00000577.80,00000581.00,00000577.80,00000581.00,000000000150000,       11016100.00,            19000,              019,              019
FUTSTK    ,LICI      ,25/11/2025,00000910.00,00000918.40,00000910.00,00000917.40,000000009788100,     1184719655.00,          1293600,             1848,             1543
FUTSTK    ,LICI      ,30/12/2025,00000920.50,00000924.70,00000918.00,00000923.70,000000001079400,      315059220.00,           341600,              488,              372
FUTSTK    ,LICI      ,27/01/2026,00000927.00,00000929.00,00000926.40,00000928.80,000000000094500,       22076040.00,            23800,              034,              028
FUTSTK    ,LODHA     ,25/11/2025,00001213.50,00001226.00,00001213.50,00001221.80,000000010663200,      689723370.00,           564300,             1254,             1119
FUTSTK    ,LODHA     ,30/12/2025,00001224.60,00001233.40,00001224.10,00001230.50,000000000252450,       76399920.00,            62100,              138,              134
FUTSTK    ,LODHA     ,27/01/2026,00001235.20,00001238.00,00001235.20,00001238.00,000000000030150,        1668780.00,             1350,              003,              002
FUTSTK    ,LT        ,25/11/2025,00004014.90,00004038.50,00004000.60,00004031.60,000000012017775,     5119806335.00,          1271025,             7263,             5837
FUTSTK    ,LT        ,30/12/2025,00004036.20,00004064.70,00004036.20,00004060.20,000000001486275,     1958522807.50,           482825,             2759,             2162
FUTSTK    ,LT        ,27/01/2026,00004076.70,00004088.10,00004065.00,00004082.10,000000000070525,       43533157.50,            10675,              061,              054
FUTSTK    ,LTF       ,25/11/2025,00000294.45,00000302.50,00000293.80,00000300.20,000000050884648,     5110346001.80,         17067150,             3825,             3380
FUTSTK    ,LTF       ,30/12/2025,00000296.95,00000303.70,00000295.70,00000301.60,000000003493746,      897429343.30,          2980616,              668,              591
FUTSTK    ,LTF       ,27/01/2026,00000298.70,00000304.00,00000298.70,00000301.00,000000000272250,       12918037.50,            42750,              019,              016
FUTSTK    ,LTIM      ,25/11/2025,00005852.50,00005862.50,00005807.50,00005853.00,000000002232750,      934969800.00,           160200,             1068,              938
FUTSTK    ,LTIM      ,30/12/2025,00005866.50,00005888.00,00005841.00,00005879.50,000000000048750,      138075900.00,            23550,              157,              118
FUTSTK    ,LTIM      ,27/01/2026,00005887.00,00005908.00,00005867.50,00005904.00,000000000005250,        8836875.00,             1500,              010,              010
FUTSTK    ,LUPIN     ,25/11/2025,00002072.20,00002080.90,00002046.90,00002053.70,000000010321550,     2947067002.50,          1429700,             3364,             3104
FUTSTK    ,LUPIN     ,30/12/2025,00002080.60,00002090.00,00002061.50,00002067.20,000000000397800,      531196917.50,           255850,              602,              581
FUTSTK    ,LUPIN     ,27/01/2026,00002091.00,00002100.20,00002074.00,00002077.70,000000000031025,       32826830.00,            15725,              037,              035
FUTSTK    ,SAIL      ,25/11/2025,00000142.85,00000143.24,00000140.99,00000141.63,000000173063400,      246282867.00,          1729600,              368,              347
FUTSTK    ,SAIL      ,30/12/2025,00000143.58,00000143.58,00000142.10,00000142.58,000000013188200,       17474365.00,           122200,              026,              026
FUTSTK    ,SAIL      ,27/01/2026,00000143.80,00000143.80,00000143.60,00000143.60,000000000878900,        2702030.00,            18800,              004,              004
FUTSTK    ,SAMMAANCAP,25/11/2025,00000176.54,00000184.95,00000176.03,00000183.90,000000092127500,     3933924703.00,         21555900,             5013,             4184
FUTSTK    ,SAMMAANCAP,30/12/2025,00000177.47,00000186.35,00000177.17,00000185.20,000000017522500,     2626422069.00,         14233000,             3310,             2368
FUTSTK    ,SAMMAANCAP,27/01/2026,00000180.00,00000187.39,00000180.00,00000186.80,000000001569500,      227661221.00,          1225500,              285,              133
FUTSTK    ,SBICARD   ,25/11/2025,00000884.35,00000897.90,00000875.65,00000891.85,000000018607200,     2026140800.00,          2281600,             2852,             2553
FUTSTK    ,SBICARD   ,30/12/2025,00000869.45,00000890.00,00000868.45,00000884.20,000000002736800,      660802520.00,           751200,              939,              745
FUTSTK    ,SBICARD   ,27/01/2026,00000864.55,00000880.00,00000864.55,00000877.95,000000000575200,       17487360.00,            20000,              025,              025
FUTSTK    ,SBILIFE   ,25/11/2025,00001999.00,00002012.20,00001999.00,00002001.60,000000007420500,     1218194962.50,           607875,             1621,             1427
FUTSTK    ,SBILIFE   ,30/12/2025,00002017.10,00002024.90,00002012.80,00002014.00,000000000334500,      177049350.00,            87750,              234,              229
FUTSTK    ,SBILIFE   ,27/01/2026,00002036.00,00002036.00,00002025.70,00002026.20,000000000025125,        7604662.50,             3750,              010,              009
FUTSTK    ,SBIN      ,25/11/2025,00000970.80,00000977.00,00000970.20,00000973.80,000000069497250,     8522473912.50,          8751000,            11668,            10037
FUTSTK    ,SBIN      ,30/12/2025,00000980.00,00000983.50,00000977.15,00000980.35,000000006569250,     2028508875.00,          2068500,             2758,             2289
FUTSTK    ,SBIN      ,27/01/2026,00000984.40,00000988.75,00000982.60,00000986.10,000000000675750,      241193137.50,           244500,              326,              296
FUTSTK    ,SHREECEM  ,25/11/2025,00027105.00,00027105.00,00026720.00,00026760.00,000000000296750,      735406750.00,            27450,             1098,             1038
FUTSTK    ,SHREECEM  ,30/12/2025,00026940.00,00027005.00,00026850.00,00026890.00,000000000013600,       96965875.00,             3600,              144,              127
FUTSTK    ,SHREECEM  ,27/01/2026,00027140.00,00027170.00,00027140.00,00027145.00,000000000001650,        4072500.00,              150,              006,              005
FUTSTK    ,SHRIRAMFIN,25/11/2025,00000812.75,00000830.85,00000811.50,00000820.65,000000050721825,     5646191842.50,          6854925,             8309,             6861
FUTSTK    ,SHRIRAMFIN,30/12/2025,00000816.70,00000836.35,00000816.55,00000825.35,000000003821400,     1546723942.50,          1866975,             2263,             2069
FUTSTK    ,SHRIRAMFIN,27/01/2026,00000831.40,00000841.00,00000827.65,00000829.90,000000000385275,       70138406.25,            84150,              102,              098
FUTSTK    ,SIEMENS   ,25/11/2025,00003129.90,00003254.90,00003100.00,00003245.60,000000002689625,     5906566100.00,          1843875,            14751,            12951
FUTSTK    ,SIEMENS   ,30/12/2025,00003120.00,00003266.70,00003120.00,00003258.60,000000000211375,      943707237.50,           293375,             2347,             2039
FUTSTK    ,SIEMENS   ,27/01/2026,00003195.10,00003283.00,00003173.40,00003275.90,000000000011900,       41159405.00,            12775,              073,              070
FUTSTK    ,SONACOMS  ,25/11/2025,00000478.05,00000488.85,00000478.05,00000487.45,000000014537250,      790353637.50,          1629600,             1552,             1385
FUTSTK    ,SONACOMS  ,30/12/2025,00000488.35,00000491.20,00000483.80,00000490.70,000000000678300,      178076272.50,           364350,              347,              234
FUTSTK    ,SONACOMS  ,27/01/2026,00000491.70,00000493.40,00000488.70,00000493.40,000000000051450,        4817863.75,             9800,              008,              008
FUTSTK    ,SRF       ,25/11/2025,00002842.70,00002858.60,00002828.80,00002842.00,000000003710400,     1429177940.00,           502600,             2513,             2194
FUTSTK    ,SRF       ,30/12/2025,00002849.50,00002879.70,00002849.10,00002859.20,000000000238800,      309576080.00,           108200,              541,              518
FUTSTK    ,SRF       ,27/01/2026,00002879.90,00002886.00,00002869.20,00002876.50,000000000020800,       10363600.00,             3600,              018,              018
FUTSTK    ,SUNPHARMA ,25/11/2025,00001763.00,00001767.00,00001753.00,00001764.60,000000015503250,     2444152620.00,          1387750,             3965,             3615
FUTSTK    ,SUNPHARMA ,30/12/2025,00001778.50,00001778.60,00001765.20,00001776.40,000000000823900,      665918610.00,           375900,             1074,             1034
FUTSTK    ,SUNPHARMA ,27/01/2026,00001782.90,00001788.50,00001776.60,00001788.10,000000000042350,       29945650.00,            16800,              048,              048
FUTSTK    ,SUPREMEIND,25/11/2025,00003700.00,00003718.00,00003616.40,00003627.10,000000001964375,     2365643490.00,           647150,             3698,             3310
FUTSTK    ,SUPREMEIND,30/12/2025,00003707.40,00003741.90,00003642.20,00003652.10,000000000121450,      482192672.50,           131075,              749,              655
FUTSTK    ,SUPREMEIND,27/01/2026,00003737.00,00003760.00,00003666.00,00003672.20,000000000009275,       25283020.00,             6825,              039,              033
FUTSTK    ,SUZLON    ,25/11/2025,00000057.75,00000058.30,00000057.04,00000057.86,000000252840000,     1510276560.00,         26120000,             3265,             2727
FUTSTK    ,SUZLON    ,30/12/2025,00000058.34,00000058.57,00000057.93,00000058.23,000000020856000,      250860800.00,          4312000,              539,              471
FUTSTK    ,SUZLON    ,27/01/2026,00000058.83,00000058.90,00000058.37,00000058.61,000000004503475,       21663880.75,           370025,              041,              039
FUTSTK    ,SYNGENE   ,25/11/2025,00000653.60,00000660.05,00000651.50,00000654.45,000000009068000,      379841300.00,           579000,              579,              546
FUTSTK    ,SYNGENE   ,30/12/2025,00000659.90,00000664.05,00000656.10,00000657.95,000000000381000,      103654050.00,           157000,              157,              139
FUTSTK    ,SYNGENE   ,27/01/2026,00000664.90,00000667.10,00000661.90,00000661.90,000000000068000,        3322850.00,             5000,              005,              005
FUTSTK    ,CAMS      ,25/11/2025,00003949.50,00004012.00,00003935.50,00003977.20,000000001601850,     1230678810.00,           308700,             2058,             1839
FUTSTK    ,CAMS      ,30/12/2025,00003982.70,00004037.90,00003960.20,00004001.70,000000000169650,      573115140.00,           142650,              951,              876
FUTSTK    ,CAMS      ,27/01/2026,00003985.00,00004055.00,00003985.00,00004022.50,000000000017550,       27270210.00,             6750,              045,              039
FUTSTK    ,CANBK     ,25/11/2025,00000146.97,00000150.40,00000146.60,00000149.18,000000162884250,     7574201122.50,         50739750,             7517,             6857
FUTSTK    ,CANBK     ,30/12/2025,00000147.90,00000151.35,00000147.90,00000150.15,000000015882750,     1543831042.50,         10273500,             1522,             1356
FUTSTK    ,CANBK     ,27/01/2026,00000149.34,00000152.10,00000149.25,00000150.98,000000002031750,      175253895.00,          1161000,              172,              168
FUTSTK    ,CDSL      ,25/11/2025,00001632.00,00001646.60,00001624.60,00001637.10,000000008436950,     2481997597.50,          1516675,             3193,             2944
FUTSTK    ,CDSL      ,30/12/2025,00001639.00,00001653.40,00001631.10,00001643.50,000000001085850,      747575472.50,           455050,              958,              839
FUTSTK    ,CDSL      ,27/01/2026,00001640.00,00001657.00,00001639.80,00001651.60,000000000117800,       39161090.00,            23750,              050,              045
FUTSTK    ,CGPOWER   ,25/11/2025,00000745.60,00000754.40,00000742.35,00000752.30,000000015024600,     1616880922.50,          2154750,             2535,             2317
FUTSTK    ,CGPOWER   ,30/12/2025,00000750.20,00000759.00,00000747.05,00000756.80,000000000623050,      418164980.00,           554200,              652,              593
FUTSTK    ,CGPOWER   ,27/01/2026,00000761.80,00000763.00,00000753.00,00000762.00,000000000056950,       22565332.50,            29750,              035,              034
FUTSTK    ,CHOLAFIN  ,25/11/2025,00001722.50,00001722.50,00001700.50,00001702.80,000000014565625,     2774005375.00,          1624375,             2599,             2153
FUTSTK    ,CHOLAFIN  ,30/12/2025,00001689.40,00001691.70,00001670.00,00001672.50,000000002071250,      693764187.50,           413750,              662,              433
FUTSTK    ,CHOLAFIN  ,27/01/2026,00001660.00,00001660.00,00001652.80,00001655.90,000000000068750,       10350687.50,             6250,              010,              010
FUTSTK    ,CIPLA     ,25/11/2025,00001542.00,00001542.00,00001529.80,00001536.40,000000015020250,     1108961550.00,           722250,             1926,             1715
FUTSTK    ,CIPLA     ,30/12/2025,00001546.60,00001549.00,00001540.20,00001546.30,000000000823500,      371014312.50,           240000,              640,              490
FUTSTK    ,CIPLA     ,27/01/2026,00001554.40,00001557.10,00001549.80,00001556.70,000000000082125,       14570025.00,             9375,              025,              025
FUTSTK    ,COALINDIA ,25/11/2025,00000388.50,00000390.20,00000387.45,00000388.95,000000056479950,     1253339730.00,          3222450,             2387,             2168
