INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTSTK    ,CGPOWER   ,25/11/2025,00000730.00,PE      ,00000007.60,00000008.10,00000004.10,00000004.40,000000000517650,           294100,              346,              327,      216267327.50,        1574327.50
OPTSTK    ,CGPOWER   ,25/11/2025,00000740.00,CE      ,00000018.50,00000021.95,00000015.10,00000019.75,000000001425450,          2672400,             3144,             2592,     2028117425.00,       50541425.00
OPTSTK    ,CGPOWER   ,25/11/2025,00000740.00,PE      ,00000011.45,00000012.40,00000006.65,00000007.10,000000000645150,           372300,              438,              391,      278884957.50,        3382957.50
OPTSTK    ,CGPOWER   ,25/11/2025,00000750.00,CE      ,00000012.90,00000015.95,00000010.20,00000013.80,000000000946050,          1655800,             1948,             1584,     1263938312.50,       22088312.50
OPTSTK    ,CGPOWER   ,25/11/2025,00000750.00,PE      ,00000014.95,00000017.50,00000010.50,00000011.05,000000000430100,           326400,              384,              329,      249042945.00,        4242945.00
OPTSTK    ,CGPOWER   ,25/11/2025,00000760.00,CE      ,00000008.90,00000011.25,00000006.80,00000009.15,000000000738650,           867000,             1020,              886,      666906727.50,        7986727.50
OPTSTK    ,CGPOWER   ,25/11/2025,00000760.00,PE      ,00000017.50,00000021.50,00000016.40,00000016.80,000000000178500,            40800,              048,              041,       31758677.50,         750677.50
OPTSTK    ,CGPOWER   ,25/11/2025,00000770.00,CE      ,00000005.85,00000007.65,00000004.45,00000006.00,000000000357850,           770950,              907,              829,      598181380.00,        4549880.00
OPTSTK    ,CGPOWER   ,25/11/2025,00000770.00,PE      ,00000027.60,00000028.35,00000022.50,00000022.80,000000000052700,            13600,              016,              013,       10805880.00,         333880.00
OPTSTK    ,CGPOWER   ,25/11/2025,00000780.00,CE      ,00000004.00,00000005.20,00000002.95,00000003.95,000000000515100,           533800,              628,              541,      418467495.00,        2103495.00
OPTSTK    ,CGPOWER   ,25/11/2025,00000790.00,CE      ,00000002.95,00000003.55,00000002.00,00000002.55,000000000255000,            66300,              078,              069,       52544152.50,         167152.50
OPTSTK    ,CGPOWER   ,25/11/2025,00000790.00,PE      ,00000039.95,00000040.50,00000039.95,00000040.50,000000000021250,             2550,              003,              003,        2117307.50,         102807.50
OPTSTK    ,CGPOWER   ,25/11/2025,00000800.00,CE      ,00000002.05,00000002.45,00000001.35,00000001.75,000000000635800,           682550,              803,              555,      547261832.50,        1221832.50
OPTSTK    ,CGPOWER   ,25/11/2025,00000800.00,PE      ,00000060.10,00000060.10,00000047.90,00000048.85,000000000144500,            15300,              018,              012,       13053280.00,         813280.00
OPTSTK    ,CGPOWER   ,25/11/2025,00000810.00,CE      ,00000001.65,00000001.70,00000001.15,00000001.25,000000000261800,            79050,              093,              064,       64128930.00,          98430.00
OPTSTK    ,CGPOWER   ,25/11/2025,00000820.00,CE      ,00000001.15,00000001.30,00000000.75,00000000.90,000000000249050,           106250,              125,              107,       87220880.00,          95880.00
OPTSTK    ,CGPOWER   ,25/11/2025,00000820.00,PE      ,00000071.00,00000071.20,00000068.50,00000068.60,000000000017000,            12750,              015,              013,       11347840.00,         892840.00
OPTSTK    ,CGPOWER   ,25/11/2025,00000830.00,CE      ,00000000.85,00000000.90,00000000.65,00000000.75,000000000090100,            18700,              022,              022,       15534515.00,          13515.00
OPTSTK    ,CGPOWER   ,25/11/2025,00000840.00,CE      ,00000000.70,00000000.70,00000000.40,00000000.55,000000000221000,            39100,              046,              035,       32863422.50,          19422.50
OPTSTK    ,CGPOWER   ,25/11/2025,00000860.00,CE      ,00000000.25,00000000.50,00000000.25,00000000.50,000000000118150,            21250,              025,              010,       18281757.50,           6757.50
OPTSTK    ,CGPOWER   ,25/11/2025,00000860.00,PE      ,00000113.80,00000113.80,00000113.80,00000113.80,000000000002550,             2550,              003,              001,        2483190.00,         290190.00
OPTSTK    ,CGPOWER   ,25/11/2025,00000880.00,CE      ,00000000.70,00000000.70,00000000.70,00000000.70,000000000028900,              850,              001,              001,         748595.00,            595.00
OPTSTK    ,CGPOWER   ,30/12/2025,00000680.00,PE      ,00000004.50,00000005.35,00000003.90,00000004.05,000000000042500,            18700,              022,              020,       12801722.50,          85722.50
OPTSTK    ,CGPOWER   ,30/12/2025,00000690.00,PE      ,00000006.05,00000006.15,00000006.05,00000006.15,000000000021250,             1700,              002,              002,        1183370.00,          10370.00
OPTSTK    ,CGPOWER   ,30/12/2025,00000700.00,PE      ,00000007.70,00000008.90,00000007.25,00000007.60,000000000068000,            15300,              018,              016,       10831252.50,         121252.50
OPTSTK    ,CGPOWER   ,30/12/2025,00000710.00,PE      ,00000011.10,00000011.30,00000009.00,00000009.00,000000000073100,            74800,              088,              060,       53803172.50,         695172.50
OPTSTK    ,CGPOWER   ,30/12/2025,00000720.00,PE      ,00000014.40,00000014.40,00000012.00,00000012.00,000000000029750,             5950,              007,              007,        4361477.50,          77477.50
OPTSTK    ,CGPOWER   ,30/12/2025,00000730.00,CE      ,00000043.00,00000043.00,00000043.00,00000043.00,000000000002550,              850,              001,              001,         657050.00,          36550.00
OPTSTK    ,CGPOWER   ,30/12/2025,00000730.00,PE      ,00000016.60,00000016.60,00000014.50,00000014.50,000000000008500,             3400,              004,              004,        2534785.00,          52785.00
OPTSTK    ,CGPOWER   ,30/12/2025,00000740.00,CE      ,00000037.15,00000037.15,00000031.75,00000036.30,000000000032300,            29750,              035,              034,       23048005.00,        1033005.00
OPTSTK    ,CGPOWER   ,30/12/2025,00000740.00,PE      ,00000019.70,00000024.00,00000018.50,00000018.80,000000000031450,            28900,              034,              031,       21985547.50,         599547.50
OPTSTK    ,CGPOWER   ,30/12/2025,00000750.00,CE      ,00000032.15,00000032.80,00000027.25,00000031.30,000000000077350,            79050,              093,              071,       61698695.00,        2411195.00
OPTSTK    ,CGPOWER   ,30/12/2025,00000750.00,PE      ,00000024.40,00000029.20,00000023.10,00000023.70,000000000033150,            31450,              037,              033,       24392705.00,         805205.00
OPTSTK    ,CGPOWER   ,30/12/2025,00000760.00,CE      ,00000024.20,00000027.25,00000022.95,00000026.55,000000000068000,            43350,              051,              036,       34025330.00,        1079330.00
OPTSTK    ,CGPOWER   ,30/12/2025,00000770.00,CE      ,00000020.00,00000022.00,00000020.00,00000021.95,000000000009350,             4250,              005,              005,        3362430.00,          89930.00
OPTSTK    ,CGPOWER   ,30/12/2025,00000780.00,CE      ,00000015.60,00000017.85,00000015.60,00000017.65,000000000011900,             5100,              006,              005,        4066272.50,          88272.50
OPTSTK    ,CGPOWER   ,30/12/2025,00000790.00,CE      ,00000012.90,00000012.90,00000012.90,00000012.90,000000000000850,              850,              001,              001,         682465.00,          10965.00
OPTSTK    ,CGPOWER   ,30/12/2025,00000800.00,CE      ,00000011.50,00000013.10,00000010.00,00000012.05,000000000099450,            50150,              059,              049,       40706627.50,         586627.50
OPTSTK    ,CGPOWER   ,30/12/2025,00000800.00,PE      ,00000054.35,00000054.35,00000054.35,00000054.35,000000000005100,              850,              001,              001,         726197.50,          46197.50
OPTSTK    ,CGPOWER   ,30/12/2025,00000810.00,CE      ,00000009.55,00000010.00,00000008.30,00000009.90,000000000010200,             3400,              004,              004,        2786087.50,          32087.50
OPTSTK    ,CGPOWER   ,30/12/2025,00000820.00,CE      ,00000007.25,00000007.80,00000007.25,00000007.60,000000000021250,             4250,              005,              005,        3516747.50,          31747.50
OPTSTK    ,CGPOWER   ,30/12/2025,00000820.00,PE      ,00000073.00,00000073.00,00000070.25,00000070.25,000000000004250,            10200,              012,              010,        9093895.00,         729895.00
OPTSTK    ,CGPOWER   ,30/12/2025,00000840.00,CE      ,00000005.30,00000005.30,00000004.25,00000005.00,000000000043350,            17850,              021,              014,       15079595.00,          85595.00
OPTSTK    ,CGPOWER   ,27/01/2026,00000700.00,PE      ,00000015.75,00000015.75,00000015.25,00000015.60,000000000005100,             3400,              004,              004,        2432870.00,          52870.00
OPTSTK    ,CHOLAFIN  ,25/11/2025,00001440.00,PE      ,00000000.35,00000000.35,00000000.35,00000000.35,000000000086875,             1875,              003,              001,        2700656.25,            656.25
OPTSTK    ,CHOLAFIN  ,25/11/2025,00001460.00,PE      ,00000000.40,00000000.40,00000000.40,00000000.40,000000000029375,              625,              001,              001,         912750.00,            250.00
OPTSTK    ,CHOLAFIN  ,25/11/2025,00001520.00,PE      ,00000000.70,00000000.70,00000000.70,00000000.70,000000000025000,             5625,              009,              003,        8553937.50,           3937.50
OPTSTK    ,CHOLAFIN  ,25/11/2025,00001540.00,PE      ,00000000.65,00000001.00,00000000.65,00000000.90,000000000068125,            18750,              030,              024,       28891250.00,          16250.00
OPTSTK    ,CHOLAFIN  ,25/11/2025,00001560.00,CE      ,00000150.00,00000150.00,00000150.00,00000150.00,000000000009375,              625,              001,              001,        1068750.00,          93750.00
OPTSTK    ,CHOLAFIN  ,25/11/2025,00001560.00,PE      ,00000001.25,00000001.55,00000001.05,00000001.35,000000000073125,            33125,              053,              037,       51720093.75,          45093.75
OPTSTK    ,CHOLAFIN  ,25/11/2025,00001580.00,PE      ,00000001.60,00000002.00,00000001.55,00000001.80,000000000070625,             6875,              011,              011,       10874593.75,          12093.75
OPTSTK    ,CHOLAFIN  ,25/11/2025,00001600.00,CE      ,00000104.05,00000104.05,00000104.00,00000104.00,000000000039375,             6875,              011,              005,       11715031.25,         715031.25
OPTSTK    ,CHOLAFIN  ,25/11/2025,00001600.00,PE      ,00000002.20,00000002.85,00000002.05,00000002.45,000000000331875,            91250,              146,              137,      146221781.25,         221781.25
OPTSTK    ,CHOLAFIN  ,25/11/2025,00001620.00,PE      ,00000003.10,00000004.20,00000003.00,00000003.65,000000000186875,            84375,              135,              128,      136990562.50,         303062.50
OPTSTK    ,CHOLAFIN  ,25/11/2025,00001640.00,PE      ,00000004.60,00000006.65,00000004.55,00000005.85,000000000272500,           277500,              444,              398,      456631093.75,        1531093.75
OPTSTK    ,CHOLAFIN  ,25/11/2025,00001660.00,CE      ,00000053.25,00000053.25,00000053.25,00000053.25,000000000045625,              625,              001,              001,        1070781.25,          33281.25
OPTSTK    ,CHOLAFIN  ,25/11/2025,00001660.00,PE      ,00000008.50,00000010.30,00000007.55,00000009.65,000000000150625,           140625,              225,              201,      234714125.00,        1276625.00
OPTSTK    ,CHOLAFIN  ,25/11/2025,00001680.00,CE      ,00000045.60,00000050.00,00000038.00,00000039.05,000000000059375,            65625,              105,              091,      113073343.75,        2823343.75
